date,year,month,county,rainfall_mm,spi1,spi3,spi6
2020-03-01,2020,3,Migori,98.62813108107623,1.7526700027901667,2.5055034521598754,3.530120565424704
2020-04-01,2020,4,Migori,76.12657513337977,0.181007518995657,1.6951875491564083,2.7943750576939768
2020-05-01,2020,5,Migori,72.28597410987405,0.5713180532588047,1.5275563365377836,2.7056835491825764
2020-06-01,2020,6,Migori,30.576411906410662,0.786928825762735,0.7967457727234005,2.3600518286718004
2020-07-01,2020,7,Migori,11.974951393464032,-0.4207698064748931,0.6171925966138265,1.6949939387135644
2020-08-01,2020,8,Migori,20.75465977191925,0.19277750662316184,0.2996498542250988,1.7125740569402816
2020-09-01,2020,9,Migori,41.27279873455272,1.1040081160940405,0.63339189039062,1.1312275022742835
2020-10-01,2020,10,Migori,99.22088280846091,3.9779097800163044,3.446201435172767,3.2154328202546894
2020-11-01,2020,11,Migori,146.7610116846421,3.4979833265381375,4.753424308817087,4.753424308817087
2020-12-01,2020,12,Migori,40.81021853054271,0.29519013008862455,3.2084199589479856,3.3947300410408894
2021-01-01,2021,1,Migori,27.88643522823558,0.2543508904632755,2.1166349957387034,3.209786409386353
2021-02-01,2021,2,Migori,29.434666549458225,0.5987604189988746,0.37067976461758284,3.0002758496960813
2021-03-01,2021,3,Migori,36.51190064935123,-0.8555705056267199,-0.3501736316422462,2.5005059643706042
2021-04-01,2021,4,Migori,97.60841616462258,1.4584588076395215,0.381348743247867,1.895725573881913
2021-05-01,2021,5,Migori,68.36042202220244,0.3500511914159332,0.31853542534893037,0.41434423347440197
2021-06-01,2021,6,Migori,17.967785386478198,-0.9267937230118818,1.0253911265257127,0.2661954370275203
2021-07-01,2021,7,Migori,13.35192061171812,-0.17489007147780605,-0.18353864745115891,0.19209301197492223
2021-08-01,2021,8,Migori,18.92979834360235,-0.08616926404957095,-0.830822355995563,-0.0012956823987864698
2021-09-01,2021,9,Migori,37.2891517386717,0.7986598631758298,0.37270693489427953,1.1532491100432225
2021-10-01,2021,10,Migori,39.266304436851954,0.0582696625786901,0.418060090795586,0.11807609305133505
2021-11-01,2021,11,Migori,54.60765204710119,0.436005552668024,0.5852246524879879,0.1764371330154081
2021-12-01,2021,12,Migori,41.42638506608851,0.3236574915933619,0.3252006589814116,0.3956618322035561
2022-01-01,2022,1,Migori,60.620651104870966,2.402765654226727,1.0482978670667327,1.0877687050940814
2022-02-01,2022,2,Migori,75.58108736486996,3.0810487394588204,2.248245202700285,1.8827327924277726
2022-03-01,2022,3,Migori,45.326851564295154,-0.35896159081394924,2.283731380977475,1.5438710553546278
