county,year,month,ndvi,n_composites,date
Makueni,2025,1,0.5647502711722983,4,2025-01-01
Makueni,2025,2,0.5037506779307467,4,2025-02-01
Makueni,2025,3,0.5070985815602841,4,2025-03-01
Makueni,2025,4,0.6878549853984143,3,2025-04-01
Makueni,2025,5,0.6295121610346266,4,2025-05-01
Makueni,2025,6,0.4934553712974549,4,2025-06-01
Makueni,2025,11,0.5190838965373388,1,2025-11-01
Makueni,2025,12,0.5744860033375047,2,2025-12-01
Makueni,2026,1,0.5498891392017805,3,2026-01-01
Makueni,2026,2,0.5090071478236685,3,2026-02-01
Makueni,2026,3,0.7068530454735091,2,2026-03-01
Makueni,2026,4,0.670306216103463,2,2026-04-01
Makueni,2026,5,0.6397444513975805,2,2026-05-01
Makueni,2026,7,0.46941661799471585,3,2026-07-01
Makueni,2026,8,0.43910454735085497,1,2026-08-01
Mandera,2000,12,0.28235329735421877,1,2000-12-01
Mandera,2001,1,0.252108885086219,2,2001-01-01
Mandera,2001,2,0.2388862972225878,2,2001-02-01
Mandera,2001,3,0.23755818086086664,2,2001-03-01
Mandera,2001,4,0.34917394366197163,2,2001-04-01
Mandera,2001,5,0.31354768987758247,2,2001-05-01
Mandera,2001,6,0.15433777807029114,2,2001-06-01
Mandera,2001,7,0.24045317888640153,2,2001-07-01
Mandera,2001,8,0.24118577728050522,2,2001-08-01
Mandera,2001,9,0.23989296432802482,2,2001-09-01
Mandera,2001,10,0.23405354745294313,1,2001-10-01
Mandera,2001,11,0.35222345662761667,2,2001-11-01
Mandera,2001,12,0.34238847571409736,2,2001-12-01
Mandera,2002,1,0.26172400947742547,2,2002-01-01
Mandera,2002,2,0.23198966697380555,2,2002-02-01
Mandera,2002,3,0.19142123206528833,2,2002-03-01
Mandera,2002,4,0.34849031196525027,2,2002-04-01
Mandera,2002,5,0.4253506647360791,2,2002-05-01
Mandera,2002,6,0.26194928919310223,2,2002-06-01
Mandera,2002,7,0.2675491970514678,4,2002-07-01
Mandera,2002,8,0.23172357509543254,4,2002-08-01
Mandera,2002,9,0.24113199289193132,4,2002-09-01
Mandera,2002,10,0.36077146680707256,3,2002-10-01
Mandera,2002,11,0.4333356588126889,4,2002-11-01
Mandera,2002,12,0.3396071837567468,4,2002-12-01
Mandera,2003,1,0.26837930762142953,4,2003-01-01
Mandera,2003,2,0.23811522311438704,4,2003-02-01
Mandera,2003,3,0.24250791759905238,4,2003-03-01
Mandera,2003,4,0.37197304637795553,3,2003-04-01
Mandera,2003,5,0.4264723015664075,4,2003-05-01
Mandera,2003,6,0.3153348591549293,4,2003-06-01
Mandera,2003,7,0.2737203238120305,4,2003-07-01
Mandera,2003,8,0.25115076345926035,4,2003-08-01
Mandera,2003,9,0.24073212123206567,4,2003-09-01
Mandera,2003,10,0.2521322715106838,3,2003-10-01
Mandera,2003,11,0.37207335461366264,4,2003-11-01
Mandera,2003,12,0.38709769316835524,4,2003-12-01
Mandera,2004,1,0.29040764775569344,4,2004-01-01
Mandera,2004,2,0.24603736014216127,4,2004-02-01
Mandera,2004,3,0.24857104778201874,4,2004-03-01
Mandera,2004,4,0.374079511649335,4,2004-04-01
Mandera,2004,5,0.34068232635689544,3,2004-05-01
Mandera,2004,6,0.2700557292352247,4,2004-06-01
Mandera,2004,7,0.2483629064104253,4,2004-07-01
Mandera,2004,8,0.23184604778201956,4,2004-08-01
Mandera,2004,9,0.23354746939581422,4,2004-09-01
Mandera,2004,10,0.40348193694879525,4,2004-10-01
Mandera,2004,11,0.5521114299504198,3,2004-11-01
Mandera,2004,12,0.4228481045149399,4,2004-12-01
Mandera,2005,1,0.30696589772278526,4,2005-01-01
Mandera,2005,2,0.26324557391075504,4,2005-02-01
Mandera,2005,3,0.25758293734368803,4,2005-03-01
Mandera,2005,4,0.3064446184897547,3,2005-04-01
Mandera,2005,5,0.38946987626694723,4,2005-05-01
Mandera,2005,6,0.31285879623535706,4,2005-06-01
Mandera,2005,7,0.23945655850993774,4,2005-07-01
Mandera,2005,8,0.24283048571804658,4,2005-08-01
Mandera,2005,9,0.22577436817164726,4,2005-09-01
Mandera,2005,10,0.25530279496292413,3,2005-10-01
Mandera,2005,11,0.2895630643675138,4,2005-11-01
Mandera,2005,12,0.25376774055548246,4,2005-12-01
Mandera,2006,1,0.2340491443991053,4,2006-01-01
Mandera,2006,2,0.22732078781097775,4,2006-02-01
Mandera,2006,3,0.25137375279715657,4,2006-03-01
Mandera,2006,4,0.3691931157035677,3,2006-04-01
Mandera,2006,5,0.3823112643148619,4,2006-05-01
Mandera,2006,6,0.2707337106752661,4,2006-06-01
Mandera,2006,7,0.21847428919310266,4,2006-07-01
Mandera,2006,8,0.24069311899433993,4,2006-08-01
Mandera,2006,9,0.23392664209556396,4,2006-09-01
Mandera,2006,10,0.36520952130226886,3,2006-10-01
Mandera,2006,11,0.5810801006976439,4,2006-11-01
Mandera,2006,12,0.5823496445965509,4,2006-12-01
Mandera,2007,1,0.4451670396209036,4,2007-01-01
Mandera,2007,2,0.3142986606555226,4,2007-02-01
Mandera,2007,3,0.29911463735685173,4,2007-03-01
Mandera,2007,4,0.3887924970383036,3,2007-04-01
Mandera,2007,5,0.460056973147295,4,2007-05-01
Mandera,2007,6,0.35151308740292203,4,2007-06-01
Mandera,2007,7,0.2782290673950244,4,2007-07-01
Mandera,2007,8,0.2630240522574701,4,2007-08-01
Mandera,2007,9,0.27479735750954354,4,2007-09-01
Mandera,2007,10,0.3573398710017113,3,2007-10-01
Mandera,2007,11,0.4462267046202447,4,2007-11-01
Mandera,2007,12,0.3021224463604056,4,2007-12-01
Mandera,2008,1,0.26770580163222324,4,2008-01-01
Mandera,2008,2,0.24014488613926555,4,2008-02-01
Mandera,2008,3,0.2428651211004343,4,2008-03-01
Mandera,2008,4,0.41969439252336527,4,2008-04-01
Mandera,2008,5,0.3266106752665526,3,2008-05-01
Mandera,2008,6,0.2832411840200079,4,2008-06-01
Mandera,2008,7,0.2365787416085298,4,2008-07-01
Mandera,2008,8,0.2496707088324338,4,2008-08-01
Mandera,2008,9,0.22721985323153895,4,2008-09-01
Mandera,2008,10,0.3940724364880882,4,2008-10-01
Mandera,2008,11,0.38538195340265885,3,2008-11-01
Mandera,2008,12,0.29372233118336216,4,2008-12-01
Mandera,2009,1,0.2509819468211134,4,2009-01-01
Mandera,2009,2,0.24543224957219972,4,2009-02-01
Mandera,2009,3,0.25545592010003937,4,2009-03-01
Mandera,2009,4,0.3103907858365142,3,2009-04-01
Mandera,2009,5,0.32609877583256586,4,2009-05-01
Mandera,2009,6,0.25880015466631523,4,2009-06-01
Mandera,2009,7,0.22985403119652523,4,2009-07-01
Mandera,2009,8,0.2195025009872316,4,2009-08-01
Mandera,2009,9,0.22770833881795433,4,2009-09-01
Mandera,2009,10,0.38733675134921713,3,2009-10-01
Mandera,2009,11,0.41703096946162976,4,2009-11-01
Mandera,2009,12,0.30282871199157557,4,2009-12-01
Mandera,2010,1,0.25176730946426207,4,2010-01-01
Mandera,2010,2,0.25473716269580104,4,2010-02-01
Mandera,2010,3,0.40277756022114053,4,2010-03-01
Mandera,2010,4,0.44220314597867566,3,2010-04-01
Mandera,2010,5,0.4000333322364089,4,2010-05-01
Mandera,2010,6,0.2605710971436096,4,2010-06-01
Mandera,2010,7,0.24072165328419098,4,2010-07-01
Mandera,2010,8,0.24896495985257305,4,2010-08-01
Mandera,2010,9,0.24223707713571108,4,2010-09-01
Mandera,2010,10,0.27694283269711734,3,2010-10-01
Mandera,2010,11,0.3147592997235751,4,2010-11-01
Mandera,2010,12,0.25869850927997884,4,2010-12-01
Mandera,2011,1,0.23599722916940907,4,2011-01-01
Mandera,2011,2,0.22769453731736256,4,2011-02-01
Mandera,2011,3,0.22634670264578127,4,2011-03-01
Mandera,2011,4,0.23695357816682036,3,2011-04-01
Mandera,2011,5,0.2915802685270502,4,2011-05-01
Mandera,2011,6,0.2422513590891146,4,2011-06-01
Mandera,2011,7,0.2322426089245751,4,2011-07-01
Mandera,2011,8,0.22781708898249273,4,2011-08-01
Mandera,2011,9,0.22474591286033985,4,2011-09-01
Mandera,2011,10,0.39321898117677945,3,2011-10-01
Mandera,2011,11,0.5744040213242071,4,2011-11-01
Mandera,2011,12,0.5690460115835199,4,2011-12-01
Mandera,2012,1,0.3853647656969858,4,2012-01-01
Mandera,2012,2,0.2981391963933133,4,2012-02-01
Mandera,2012,3,0.2721821212320652,4,2012-03-01
Mandera,2012,4,0.37143442806370947,4,2012-04-01
Mandera,2012,5,0.39193365802290375,3,2012-05-01
Mandera,2012,6,0.2870493484270105,4,2012-06-01
Mandera,2012,7,0.24815373502698407,4,2012-07-01
Mandera,2012,8,0.26533218375674633,4,2012-08-01
Mandera,2012,9,0.25617640186915874,4,2012-09-01
Mandera,2012,10,0.39455550546268314,4,2012-10-01
Mandera,2012,11,0.4798900881927073,3,2012-11-01
Mandera,2012,12,0.36098017309464275,4,2012-12-01
Mandera,2013,1,0.27320757864946665,4,2013-01-01
Mandera,2013,2,0.24281258720547633,4,2013-02-01
Mandera,2013,3,0.3271295774647889,4,2013-03-01
Mandera,2013,4,0.5300463691808176,3,2013-04-01
Mandera,2013,5,0.4302778925891798,4,2013-05-01
Mandera,2013,6,0.3081886830327758,4,2013-06-01
Mandera,2013,7,0.2697887159405023,4,2013-07-01
Mandera,2013,8,0.26294645254705823,4,2013-08-01
Mandera,2013,9,0.25358226931683514,4,2013-09-01
Mandera,2013,10,0.32283644859813093,3,2013-10-01
Mandera,2013,11,0.473904679478742,4,2013-11-01
Mandera,2013,12,0.3708898545478472,4,2013-12-01
Mandera,2014,1,0.2863375016453864,4,2014-01-01
Mandera,2014,2,0.25112590167171284,4,2014-02-01
Mandera,2014,3,0.29198228247992625,4,2014-03-01
Mandera,2014,4,0.35607221271554607,3,2014-04-01
Mandera,2014,5,0.3398576675003291,4,2014-05-01
Mandera,2014,6,0.24881989601158389,4,2014-06-01
Mandera,2014,7,0.23321464722916962,4,2014-07-01
Mandera,2014,8,0.2359470745030932,4,2014-08-01
Mandera,2014,9,0.2374537810978018,4,2014-09-01
Mandera,2014,10,0.3323569523057353,3,2014-10-01
Mandera,2014,11,0.44446551270238266,4,2014-11-01
Mandera,2014,12,0.32821892194287206,4,2014-12-01
Mandera,2015,1,0.25098494471501887,4,2015-01-01
Mandera,2015,2,0.22939576806634188,4,2015-02-01
Mandera,2015,3,0.2516745392918256,4,2015-03-01
Mandera,2015,4,0.374704725549559,3,2015-04-01
Mandera,2015,5,0.34986622021850733,4,2015-05-01
Mandera,2015,6,0.2666921218902195,4,2015-06-01
Mandera,2015,7,0.23253212123206574,4,2015-07-01
Mandera,2015,8,0.2383389166776356,4,2015-08-01
Mandera,2015,9,0.22865721666447295,4,2015-09-01
Mandera,2015,10,0.4008699047869773,3,2015-10-01
Mandera,2015,11,0.4472789324733444,4,2015-11-01
Mandera,2015,12,0.34658226602606335,4,2015-12-01
Mandera,2016,1,0.27363840331709877,4,2016-01-01
Mandera,2016,2,0.2425535770698962,4,2016-02-01
Mandera,2016,3,0.24997343359220783,4,2016-03-01
Mandera,2016,4,0.3946399302356185,4,2016-04-01
Mandera,2016,5,0.42606180948620104,3,2016-05-01
Mandera,2016,6,0.3154652033697515,4,2016-06-01
Mandera,2016,7,0.25961360405423195,4,2016-07-01
Mandera,2016,8,0.2516990720021062,4,2016-08-01
Mandera,2016,9,0.2433283664604448,4,2016-09-01
Mandera,2016,10,0.25844020336975126,4,2016-10-01
Mandera,2016,11,0.31338568294502206,3,2016-11-01
Mandera,2016,12,0.33167440107937307,4,2016-12-01
Mandera,2017,1,0.2574628340134263,4,2017-01-01
Mandera,2017,2,0.235218369093063,4,2017-02-01
Mandera,2017,3,0.23636518033434217,4,2017-03-01
Mandera,2017,4,0.32797982098196626,3,2017-04-01
Mandera,2017,5,0.3871211234697904,4,2017-05-01
Mandera,2017,6,0.275240104646571,4,2017-06-01
Mandera,2017,7,0.22675746676319647,4,2017-07-01
Mandera,2017,8,0.2375410194813744,4,2017-08-01
Mandera,2017,9,0.2353034980913519,4,2017-09-01
Mandera,2017,10,0.28520255802729155,3,2017-10-01
Mandera,2017,11,0.3893562360142163,4,2017-11-01
Mandera,2017,12,0.29088649795972077,4,2017-12-01
Mandera,2018,1,0.2419744339871001,4,2018-01-01
Mandera,2018,2,0.2395069369487958,4,2018-02-01
Mandera,2018,3,0.33782618138739,4,2018-03-01
Mandera,2018,4,0.46244260892457506,3,2018-04-01
Mandera,2018,5,0.4602523792286428,4,2018-05-01
Mandera,2018,6,0.357087718836383,4,2018-06-01
Mandera,2018,7,0.280619988153219,4,2018-07-01
Mandera,2018,8,0.25690890483085416,4,2018-08-01
Mandera,2018,9,0.2585498617875478,4,2018-09-01
Mandera,2018,10,0.31888118555570183,3,2018-10-01
Mandera,2018,11,0.4503662169277346,4,2018-11-01
Mandera,2018,12,0.3584230090825325,4,2018-12-01
Mandera,2019,1,0.28367338752139004,4,2019-01-01
Mandera,2019,2,0.24967817559563021,4,2019-02-01
Mandera,2019,3,0.25439108858760034,4,2019-03-01
Mandera,2019,4,0.2965681453205214,3,2019-04-01
Mandera,2019,5,0.3224229630117148,4,2019-05-01
Mandera,2019,6,0.25128648150585764,4,2019-06-01
Mandera,2019,7,0.24293603396077393,4,2019-07-01
Mandera,2019,8,0.2345640515993157,4,2019-08-01
Mandera,2019,9,0.24580317888640274,4,2019-09-01
Mandera,2019,10,0.5071831863454878,3,2019-10-01
Mandera,2019,11,0.6067931354482026,4,2019-11-01
Mandera,2019,12,0.5962454159536658,4,2019-12-01
Mandera,2020,1,0.42794655456101105,4,2020-01-01
Mandera,2020,2,0.33490077333157775,4,2020-02-01
Mandera,2020,3,0.31936784256943523,4,2020-03-01
Mandera,2020,4,0.48730558444122646,4,2020-04-01
Mandera,2020,5,0.4978182615944875,3,2020-05-01
Mandera,2020,6,0.3657520205344209,4,2020-06-01
Mandera,2020,7,0.32345272146900106,4,2020-07-01
Mandera,2020,8,0.2772025174410952,4,2020-08-01
Mandera,2020,9,0.29024084507042275,4,2020-09-01
Mandera,2020,10,0.3963790871396597,4,2020-10-01
Mandera,2020,11,0.4363608090913082,3,2020-11-01
Mandera,2020,12,0.3290593589574834,4,2020-12-01
Mandera,2021,1,0.26403233842306173,4,2021-01-01
Mandera,2021,2,0.24954386929050987,4,2021-02-01
Mandera,2021,3,0.2729562195603529,4,2021-03-01
Mandera,2021,4,0.40346034399543673,3,2021-04-01
Mandera,2021,5,0.4065377945241543,4,2021-05-01
Mandera,2021,6,0.2842243089377383,4,2021-06-01
Mandera,2021,7,0.22760367908384893,4,2021-07-01
Mandera,2021,8,0.24280869422140328,4,2021-08-01
Mandera,2021,9,0.24960198104514944,4,2021-09-01
Mandera,2021,10,0.2807661620815231,3,2021-10-01
Mandera,2021,11,0.3190350664736075,4,2021-11-01
Mandera,2021,12,0.3257608595498222,4,2021-12-01
Mandera,2022,1,0.265638413189417,4,2022-01-01
Mandera,2022,2,0.23071971830985885,4,2022-02-01
Mandera,2022,3,0.22124494866394662,4,2022-03-01
Mandera,2022,4,0.3034058444122683,3,2022-04-01
Mandera,2022,5,0.3215665591680925,4,2022-05-01
Mandera,2022,6,0.2593651770435691,4,2022-06-01
Mandera,2022,7,0.2406127418717912,4,2022-07-01
Mandera,2022,8,0.22790222456232717,4,2022-08-01
Mandera,2022,9,0.21946750361985007,4,2022-09-01
Mandera,2022,10,0.23907193629064102,3,2022-10-01
Mandera,2022,11,0.29261283072265404,4,2022-11-01
Mandera,2022,12,0.24983355271817828,3,2022-12-01
Mandera,2023,1,0.24190583453995015,4,2023-01-01
Mandera,2023,2,0.22258402439559447,3,2023-02-01
Mandera,2023,3,0.3353357838620503,4,2023-03-01
Mandera,2023,4,0.48276502566802676,3,2023-04-01
Mandera,2023,5,0.4906908319073316,4,2023-05-01
Mandera,2023,6,0.3172072429906544,4,2023-06-01
Mandera,2023,7,0.2435815716730289,4,2023-07-01
Mandera,2023,8,0.2641270698960112,4,2023-08-01
Mandera,2023,9,0.2622890779254966,4,2023-09-01
Mandera,2023,10,0.3513636303804126,2,2023-10-01
Mandera,2023,11,0.6176273726470971,4,2023-11-01
Mandera,2023,12,0.5761751151770437,4,2023-12-01
Mandera,2024,1,0.44803268066342017,4,2024-01-01
Mandera,2024,2,0.3446483546136628,4,2024-02-01
Mandera,2024,3,0.35247857048835063,4,2024-03-01
Mandera,2024,4,0.5279102211399237,4,2024-04-01
Mandera,2024,5,0.5637275196349444,3,2024-05-01
Mandera,2024,6,0.4201821673028827,4,2024-06-01
Mandera,2024,7,0.3425546728971959,4,2024-07-01
Mandera,2024,8,0.3009304506164716,3,2024-08-01
Mandera,2024,9,0.3187494339870996,4,2024-09-01
Mandera,2024,10,0.3249761451888907,4,2024-10-01
Mandera,2024,11,0.45286748716598696,3,2024-11-01
Mandera,2024,12,0.3797290684919487,3,2024-12-01
Mandera,2025,1,0.28779599183888405,4,2025-01-01
Mandera,2025,2,0.25884914110833224,4,2025-02-01
Mandera,2025,3,0.32204076609187804,4,2025-03-01
Mandera,2025,4,0.41611522092053826,3,2025-04-01
Mandera,2025,5,0.443667470712123,4,2025-05-01
Mandera,2025,6,0.31147733973937136,4,2025-06-01
Mandera,2025,11,0.31221792812952465,1,2025-11-01
Mandera,2025,12,0.28660219823614597,2,2025-12-01
Mandera,2026,1,0.24907345882146445,3,2026-01-01
Mandera,2026,2,0.24514626826378905,3,2026-02-01
Mandera,2026,3,0.45299981571673004,2,2026-03-01
Mandera,2026,4,0.5040255495590364,2,2026-04-01
Mandera,2026,5,0.3925417335790451,2,2026-05-01
Mandera,2026,7,0.28645005045851457,3,2026-07-01
Mandera,2026,8,0.2722996840858236,1,2026-08-01
Marsabit,2000,12,0.19646726324690114,1,2000-12-01
Marsabit,2001,1,0.18877602943552346,2,2001-01-01
Marsabit,2001,2,0.18406928745525353,2,2001-02-01
Marsabit,2001,3,0.17325939876045526,2,2001-03-01
Marsabit,2001,4,0.31431741657449874,2,2001-04-01
Marsabit,2001,5,0.2549639514036321,2,2001-05-01
Marsabit,2001,6,0.17421533296652023,2,2001-06-01
Marsabit,2001,7,0.17599655714001336,2,2001-07-01
Marsabit,2001,8,0.17296651994765466,2,2001-08-01
Marsabit,2001,9,0.16812416178864434,2,2001-09-01
Marsabit,2001,10,0.1651433647200714,1,2001-10-01
Marsabit,2001,11,0.2001182578586951,2,2001-11-01
Marsabit,2001,12,0.23082516363651978,2,2001-12-01
Marsabit,2002,1,0.2088342840510371,2,2002-01-01
Marsabit,2002,2,0.18006893559259005,2,2002-02-01
Marsabit,2002,3,0.18419885932750674,2,2002-03-01
Marsabit,2002,4,0.2637810646634428,2,2002-04-01
Marsabit,2002,5,0.32565214271876164,2,2002-05-01
Marsabit,2002,6,0.2234952306263498,2,2002-06-01
Marsabit,2002,7,0.19106510221548606,4,2002-07-01
Marsabit,2002,8,0.1719880083083345,4,2002-08-01
Marsabit,2002,9,0.17180623096816952,4,2002-09-01
Marsabit,2002,10,0.18392263826439922,3,2002-10-01
Marsabit,2002,11,0.23462326593482088,4,2002-11-01
Marsabit,2002,12,0.28434125013431716,4,2002-12-01
Marsabit,2003,1,0.27544006683554206,4,2003-01-01
Marsabit,2003,2,0.1864344675842144,4,2003-02-01
Marsabit,2003,3,0.17332786920338153,4,2003-03-01
Marsabit,2003,4,0.23281375941944926,3,2003-04-01
Marsabit,2003,5,0.37550245919509684,4,2003-05-01
Marsabit,2003,6,0.26399396797898217,4,2003-06-01
Marsabit,2003,7,0.19993022346040482,4,2003-07-01
Marsabit,2003,8,0.19041960158082474,4,2003-08-01
Marsabit,2003,9,0.18131652911847027,4,2003-09-01
Marsabit,2003,10,0.17620562968576536,3,2003-10-01
Marsabit,2003,11,0.21454299815816055,4,2003-11-01
Marsabit,2003,12,0.2562935006260022,4,2003-12-01
Marsabit,2004,1,0.21437439824973817,4,2004-01-01
Marsabit,2004,2,0.1840606260990472,4,2004-02-01
Marsabit,2004,3,0.1777361181179607,4,2004-03-01
Marsabit,2004,4,0.28273247623157327,4,2004-04-01
Marsabit,2004,5,0.2553259324801341,3,2004-05-01
Marsabit,2004,6,0.19494202534866084,4,2004-06-01
Marsabit,2004,7,0.1763523224791721,4,2004-07-01
Marsabit,2004,8,0.16624616384469676,4,2004-08-01
Marsabit,2004,9,0.1670764087303544,4,2004-09-01
Marsabit,2004,10,0.21065144596860405,4,2004-10-01
Marsabit,2004,11,0.3071845486987806,3,2004-11-01
Marsabit,2004,12,0.27610194765280677,4,2004-12-01
Marsabit,2005,1,0.20614510948602338,4,2005-01-01
Marsabit,2005,2,0.18037034570727525,4,2005-02-01
Marsabit,2005,3,0.174772918771731,4,2005-03-01
Marsabit,2005,4,0.19299098129290168,3,2005-04-01
Marsabit,2005,5,0.24896090542647376,4,2005-05-01
Marsabit,2005,6,0.21370461566867294,4,2005-06-01
Marsabit,2005,7,0.1741725274088944,4,2005-07-01
Marsabit,2005,8,0.1647802922500829,4,2005-08-01
Marsabit,2005,9,0.15559363623043504,4,2005-09-01
Marsabit,2005,10,0.16543599009872742,3,2005-10-01
Marsabit,2005,11,0.17819270653096064,4,2005-11-01
Marsabit,2005,12,0.173813363441796,4,2005-12-01
Marsabit,2006,1,0.16237382742071546,4,2006-01-01
Marsabit,2006,2,0.15422741631951917,4,2006-02-01
Marsabit,2006,3,0.17450183650196271,4,2006-03-01
Marsabit,2006,4,0.2795644099167429,3,2006-04-01
Marsabit,2006,5,0.2630404716735298,4,2006-05-01
Marsabit,2006,6,0.19038030905760933,4,2006-06-01
Marsabit,2006,7,0.1716546964270913,4,2006-07-01
Marsabit,2006,8,0.1885055323122259,4,2006-08-01
Marsabit,2006,9,0.174565218213255,4,2006-09-01
Marsabit,2006,10,0.21912427114401334,3,2006-10-01
Marsabit,2006,11,0.34582163997770343,4,2006-11-01
Marsabit,2006,12,0.4057944219907437,4,2006-12-01
Marsabit,2007,1,0.320260725690112,4,2007-01-01
Marsabit,2007,2,0.21781919971022165,4,2007-02-01
Marsabit,2007,3,0.1991042417861419,4,2007-03-01
Marsabit,2007,4,0.246570240774596,3,2007-04-01
Marsabit,2007,5,0.2492917272409086,4,2007-05-01
Marsabit,2007,6,0.21655914932072723,4,2007-06-01
Marsabit,2007,7,0.19884365762251402,4,2007-07-01
Marsabit,2007,8,0.21963390122262835,4,2007-08-01
Marsabit,2007,9,0.20042061570893008,4,2007-09-01
Marsabit,2007,10,0.19888622917358378,3,2007-10-01
Marsabit,2007,11,0.24118058824492014,4,2007-11-01
Marsabit,2007,12,0.20297766114536664,4,2007-12-01
Marsabit,2008,1,0.19811225365155372,4,2008-01-01
Marsabit,2008,2,0.17704036729189296,4,2008-02-01
Marsabit,2008,3,0.18162774434628368,4,2008-03-01
Marsabit,2008,4,0.279662314881871,4,2008-04-01
Marsabit,2008,5,0.2506744850011035,3,2008-05-01
Marsabit,2008,6,0.19484596594763198,4,2008-06-01
Marsabit,2008,7,0.16848932585018975,4,2008-07-01
Marsabit,2008,8,0.16928513117148095,4,2008-08-01
Marsabit,2008,9,0.1645588883382177,4,2008-09-01
Marsabit,2008,10,0.24750828159674693,4,2008-10-01
Marsabit,2008,11,0.3381457078026317,3,2008-11-01
Marsabit,2008,12,0.24613364510042762,4,2008-12-01
Marsabit,2009,1,0.19483599907425247,4,2009-01-01
Marsabit,2009,2,0.1817446095145461,4,2009-02-01
Marsabit,2009,3,0.17077367660511072,4,2009-03-01
Marsabit,2009,4,0.1817201917358733,3,2009-04-01
Marsabit,2009,5,0.18578344712248931,4,2009-05-01
Marsabit,2009,6,0.16409824648336288,4,2009-06-01
Marsabit,2009,7,0.1531334658085365,4,2009-07-01
Marsabit,2009,8,0.15108973955693616,4,2009-08-01
Marsabit,2009,9,0.15332724832697978,4,2009-09-01
Marsabit,2009,10,0.19207296915565716,3,2009-10-01
Marsabit,2009,11,0.21397145417360602,4,2009-11-01
Marsabit,2009,12,0.21485618775713056,4,2009-12-01
Marsabit,2010,1,0.24241648622544912,4,2010-01-01
Marsabit,2010,2,0.19788475683087903,4,2010-02-01
Marsabit,2010,3,0.2823657654879773,4,2010-03-01
Marsabit,2010,4,0.29403878704130576,3,2010-04-01
Marsabit,2010,5,0.2639694345249277,4,2010-05-01
Marsabit,2010,6,0.19261069650210094,4,2010-06-01
Marsabit,2010,7,0.17725253363511512,4,2010-07-01
Marsabit,2010,8,0.1699948930491677,4,2010-08-01
Marsabit,2010,9,0.1692860450432919,4,2010-09-01
Marsabit,2010,10,0.1675832346883702,3,2010-10-01
Marsabit,2010,11,0.17902262789218934,4,2010-11-01
Marsabit,2010,12,0.17137229769707735,4,2010-12-01
Marsabit,2011,1,0.1655063196830778,4,2011-01-01
Marsabit,2011,2,0.16765616233077155,4,2011-02-01
Marsabit,2011,3,0.15967587571940725,4,2011-03-01
Marsabit,2011,4,0.1595088855464951,3,2011-04-01
Marsabit,2011,5,0.17232879659516243,4,2011-05-01
Marsabit,2011,6,0.15190628657710872,4,2011-06-01
Marsabit,2011,7,0.1529732014711105,4,2011-07-01
Marsabit,2011,8,0.14966575388332792,4,2011-08-01
Marsabit,2011,9,0.15429226331484794,4,2011-09-01
Marsabit,2011,10,0.22186613177071793,3,2011-10-01
Marsabit,2011,11,0.40300184341464834,4,2011-11-01
Marsabit,2011,12,0.430871752348025,4,2011-12-01
Marsabit,2012,1,0.26394888609453787,4,2012-01-01
Marsabit,2012,2,0.19637625770491923,4,2012-02-01
Marsabit,2012,3,0.17801074937051345,4,2012-03-01
Marsabit,2012,4,0.260362061451357,4,2012-04-01
Marsabit,2012,5,0.2704836704475508,3,2012-05-01
Marsabit,2012,6,0.1956934487134549,4,2012-06-01
Marsabit,2012,7,0.17839944335495075,4,2012-07-01
Marsabit,2012,8,0.17410343640814302,4,2012-08-01
Marsabit,2012,9,0.1654941999765958,4,2012-09-01
Marsabit,2012,10,0.21509066482864342,4,2012-10-01
Marsabit,2012,11,0.2547660956892415,3,2012-11-01
Marsabit,2012,12,0.2363590192269149,4,2012-12-01
Marsabit,2013,1,0.20618922341869775,4,2013-01-01
Marsabit,2013,2,0.1696192184524811,4,2013-02-01
Marsabit,2013,3,0.20775556024700317,4,2013-03-01
Marsabit,2013,4,0.3735316126420287,3,2013-04-01
Marsabit,2013,5,0.30703803304952415,4,2013-05-01
Marsabit,2013,6,0.22001861415758533,4,2013-06-01
Marsabit,2013,7,0.19322426536045115,4,2013-07-01
Marsabit,2013,8,0.1820510279789004,4,2013-08-01
Marsabit,2013,9,0.17770586135191851,4,2013-09-01
Marsabit,2013,10,0.18546035085471657,3,2013-10-01
Marsabit,2013,11,0.30138575064550593,4,2013-11-01
Marsabit,2013,12,0.24888507381981506,4,2013-12-01
Marsabit,2014,1,0.1977966222516006,4,2014-01-01
Marsabit,2014,2,0.19345827783183425,4,2014-02-01
Marsabit,2014,3,0.25979782744966673,4,2014-03-01
Marsabit,2014,4,0.28803711758724776,3,2014-04-01
Marsabit,2014,5,0.23076538835230187,4,2014-05-01
Marsabit,2014,6,0.1779512521896983,4,2014-06-01
Marsabit,2014,7,0.17085183389147168,4,2014-07-01
Marsabit,2014,8,0.17885600493621212,4,2014-08-01
Marsabit,2014,9,0.186231709123015,4,2014-09-01
Marsabit,2014,10,0.20178185489587833,3,2014-10-01
Marsabit,2014,11,0.22710536056891256,4,2014-11-01
Marsabit,2014,12,0.23283642360885284,4,2014-12-01
Marsabit,2015,1,0.18199028233291212,4,2015-01-01
Marsabit,2015,2,0.1609352615883256,4,2015-02-01
Marsabit,2015,3,0.1589244764061612,4,2015-03-01
Marsabit,2015,4,0.24303264683078107,3,2015-04-01
Marsabit,2015,5,0.2723088730036053,4,2015-05-01
