date,year,month,county,rainfall_mm
2016-07-01,2016,7,Marsabit,3.14695927030384
2016-08-01,2016,8,Marsabit,2.0396468204910727
2016-09-01,2016,9,Marsabit,1.1208016375392256
2016-10-01,2016,10,Marsabit,12.241859581057158
2016-11-01,2016,11,Marsabit,25.716922184848894
2016-12-01,2016,12,Marsabit,8.687210946515561
2017-01-01,2017,1,Marsabit,4.123062570497445
2017-02-01,2017,2,Marsabit,9.676504833252093
2017-03-01,2017,3,Marsabit,8.03405789190264
2017-04-01,2017,4,Marsabit,37.247993087768556
2017-05-01,2017,5,Marsabit,21.527288100941174
2017-06-01,2017,6,Marsabit,1.6003975108892248
2017-07-01,2017,7,Marsabit,6.091899788560235
2017-08-01,2017,8,Marsabit,2.8343223003128446
2017-09-01,2017,9,Marsabit,1.927326588769956
2017-10-01,2017,10,Marsabit,39.80335927567307
2017-11-01,2017,11,Marsabit,36.34704250057584
2017-12-01,2017,12,Marsabit,4.760096282444373
2018-01-01,2018,1,Marsabit,2.5098309000105044
2018-02-01,2018,2,Marsabit,9.100657848238809
2018-03-01,2018,3,Marsabit,60.13456240193031
2018-04-01,2018,4,Marsabit,111.34430221224761
2018-05-01,2018,5,Marsabit,21.365015119943774
2018-06-01,2018,6,Marsabit,3.5816418676050708
2018-07-01,2018,7,Marsabit,3.8746170423539104
2018-08-01,2018,8,Marsabit,2.568977476539187
2018-09-01,2018,9,Marsabit,2.1321613850691956
2018-10-01,2018,10,Marsabit,20.214826044327356
2018-11-01,2018,11,Marsabit,15.18390305559616
2018-12-01,2018,12,Marsabit,33.90466090091745
2019-01-01,2019,1,Marsabit,3.8047902177313575
2019-02-01,2019,2,Marsabit,4.995307473610792
2019-03-01,2019,3,Marsabit,13.556517513200692
2019-04-01,2019,4,Marsabit,42.36735143343972
2019-05-01,2019,5,Marsabit,12.96483023376744
2019-06-01,2019,6,Marsabit,3.54878727578244
2019-07-01,2019,7,Marsabit,4.830179539486513
2019-08-01,2019,8,Marsabit,2.3564522606430085
2019-09-01,2019,9,Marsabit,1.7710155299251331
2019-10-01,2019,10,Marsabit,66.19371826867696
2019-11-01,2019,11,Marsabit,59.135108219194905
2019-12-01,2019,12,Marsabit,33.15685101935018
2020-01-01,2020,1,Marsabit,11.450821844171028
2020-02-01,2020,2,Marsabit,6.874011662852203
2020-03-01,2020,3,Marsabit,41.88007806018081
2020-04-01,2020,4,Marsabit,93.6582921165002
2020-05-01,2020,5,Marsabit,13.950956977317034
2020-06-01,2020,6,Marsabit,3.028975983676936
2020-07-01,2020,7,Marsabit,5.742441470980427
2020-08-01,2020,8,Marsabit,3.3396169617591274
2020-09-01,2020,9,Marsabit,2.535696854868126
2020-10-01,2020,10,Marsabit,29.619272319700496
2020-11-01,2020,11,Marsabit,14.631333453838641
2020-12-01,2020,12,Marsabit,18.76746290209099
2021-01-01,2021,1,Marsabit,3.308688251268713
2021-02-01,2021,2,Marsabit,6.653393205572625
2021-03-01,2021,3,Marsabit,11.908470156107922
2021-04-01,2021,4,Marsabit,29.19372836100932
2021-05-01,2021,5,Marsabit,25.133203672473112
2021-06-01,2021,6,Marsabit,1.5479751974388445
2021-07-01,2021,7,Marsabit,3.541301600360541
2021-08-01,2021,8,Marsabit,2.11100335775879
2021-09-01,2021,9,Marsabit,1.9329076700285
2021-10-01,2021,10,Marsabit,10.80674914427863
2021-11-01,2021,11,Marsabit,18.712811336232654
2021-12-01,2021,12,Marsabit,11.23961043981953
2022-01-01,2022,1,Marsabit,10.0903657360274
2022-02-01,2022,2,Marsabit,4.443352646230967
2022-03-01,2022,3,Marsabit,11.566280664560031
2022-04-01,2022,4,Marsabit,50.44645591499337
2022-05-01,2022,5,Marsabit,13.118199262963918
2022-06-01,2022,6,Marsabit,1.707591961768527
2022-07-01,2022,7,Marsabit,3.1850394937212796
2022-08-01,2022,8,Marsabit,2.660148208288323
2022-09-01,2022,9,Marsabit,1.7278703529887818
2022-10-01,2022,10,Marsabit,17.659504112351502
2022-11-01,2022,11,Marsabit,15.513079358242136
2022-12-01,2022,12,Marsabit,13.655576930500473
2023-01-01,2023,1,Marsabit,3.690567975969457
2023-02-01,2023,2,Marsabit,2.6964774093863335
2023-03-01,2023,3,Marsabit,56.471206824459244
2023-04-01,2023,4,Marsabit,104.99603558791081
2023-05-01,2023,5,Marsabit,14.901024699922818
2023-06-01,2023,6,Marsabit,1.6567787855163487
2023-07-01,2023,7,Marsabit,2.8299346430650743
2023-08-01,2023,8,Marsabit,2.0068478618351673
2023-09-01,2023,9,Marsabit,1.2069771342944162
2023-10-01,2023,10,Marsabit,60.481710113915184
2023-11-01,2023,11,Marsabit,81.68138335739293
2023-12-01,2023,12,Marsabit,9.189199885873105
2024-01-01,2024,1,Marsabit,6.467930280354759
2024-02-01,2024,2,Marsabit,13.894775363689996
2024-03-01,2024,3,Marsabit,10.687407285009268
2024-04-01,2024,4,Marsabit,113.47598930910726
2024-05-01,2024,5,Marsabit,25.516161583813954
2024-06-01,2024,6,Marsabit,1.5060431277306243
2024-07-01,2024,7,Marsabit,4.913204952158313
2024-08-01,2024,8,Marsabit,3.741609285780576
2024-09-01,2024,9,Marsabit,1.9813944116707587
2024-10-01,2024,10,Marsabit,20.367666341427682
2024-11-01,2024,11,Marsabit,44.23311523761596
2024-12-01,2024,12,Marsabit,3.1534809876528453
2025-01-01,2025,1,Marsabit,2.8105260133743286
2025-02-01,2025,2,Marsabit,1.946818306744441
2025-03-01,2025,3,Marsabit,36.836759616751074
2025-04-01,2025,4,Marsabit,61.457612343579015
2025-05-01,2025,5,Marsabit,19.5829429631392
2025-06-01,2025,6,Marsabit,1.283182098661847
2025-07-01,2025,7,Marsabit,2.202716813210697
2025-08-01,2025,8,Marsabit,4.42065844411443
2025-09-01,2025,9,Marsabit,2.0333654054317236
2025-10-01,2025,10,Marsabit,34.29026242719041
2025-11-01,2025,11,Marsabit,6.429809347113292
2025-12-01,2025,12,Marsabit,18.94372140805565
2026-01-01,2026,1,Marsabit,2.043792887067959
2026-02-01,2026,2,Marsabit,11.242245149667173
2026-03-01,2026,3,Marsabit,75.49810894375965
2026-04-01,2026,4,Marsabit,32.36338647958468
2026-05-01,2026,5,Marsabit,13.624411171674728
2026-06-01,2026,6,Marsabit,1.1386625564996242
2026-07-01,2026,7,Marsabit,1.7747165780907497
2026-08-01,2026,8,Marsabit,1.7294542309867347
1981-01-01,1981,1,Meru,4.064844831040031
1981-02-01,1981,2,Meru,8.711087167711186
1981-03-01,1981,3,Meru,121.69684457420406
1981-04-01,1981,4,Meru,122.95804000797128
1981-05-01,1981,5,Meru,83.58782147644158
1981-06-01,1981,6,Meru,7.908236085976425
1981-07-01,1981,7,Meru,10.370741827749587
1981-08-01,1981,8,Meru,10.288449150824096
1981-09-01,1981,9,Meru,11.389290916740446
1981-10-01,1981,10,Meru,47.996964884879894
1981-11-01,1981,11,Meru,71.3374393792977
1981-12-01,1981,12,Meru,30.381354410845535
1982-01-01,1982,1,Meru,9.980897523406753
1982-02-01,1982,2,Meru,4.732981113562906
1982-03-01,1982,3,Meru,27.66260151755541
1982-04-01,1982,4,Meru,126.62349207598464
1982-05-01,1982,5,Meru,69.2175735297956
1982-06-01,1982,6,Meru,7.650437388793194
1982-07-01,1982,7,Meru,5.678052878092248
1982-08-01,1982,8,Meru,7.342366498312573
1982-09-01,1982,9,Meru,10.432993187492055
1982-10-01,1982,10,Meru,136.1850947186463
1982-11-01,1982,11,Meru,116.17730916532359
1982-12-01,1982,12,Meru,57.38510985123484
1983-01-01,1983,1,Meru,8.25300873759994
1983-02-01,1983,2,Meru,12.88503577117633
1983-03-01,1983,3,Meru,7.560125949687528
1983-04-01,1983,4,Meru,81.52097327727124
1983-05-01,1983,5,Meru,64.62752903941879
1983-06-01,1983,6,Meru,5.630262945463559
1983-07-01,1983,7,Meru,8.76923270413362
1983-08-01,1983,8,Meru,10.57009669692549
1983-09-01,1983,9,Meru,6.720363096186989
1983-10-01,1983,10,Meru,42.16378387293421
1983-11-01,1983,11,Meru,61.50136269304089
1983-12-01,1983,12,Meru,66.44373535213614
1984-01-01,1984,1,Meru,6.582532649649713
1984-02-01,1984,2,Meru,4.0689908534960635
1984-03-01,1984,3,Meru,10.990491056800785
1984-04-01,1984,4,Meru,60.13660633474365
1984-05-01,1984,5,Meru,16.792903691530228
1984-06-01,1984,6,Meru,3.3700935649580526
1984-07-01,1984,7,Meru,8.35571878473796
1984-08-01,1984,8,Meru,5.516748063751956
1984-09-01,1984,9,Meru,6.625396829798706
1984-10-01,1984,10,Meru,116.49460607543027
1984-11-01,1984,11,Meru,123.22843571713096
1984-12-01,1984,12,Meru,38.94313643749495
1985-01-01,1985,1,Meru,9.078066273739463
1985-02-01,1985,2,Meru,14.489392945640965
1985-03-01,1985,3,Meru,66.18243804013818
1985-04-01,1985,4,Meru,108.62435548825371
1985-05-01,1985,5,Meru,56.83152272781931
1985-06-01,1985,6,Meru,5.668945947998112
1985-07-01,1985,7,Meru,9.529346641270653
1985-08-01,1985,8,Meru,7.172180990582282
1985-09-01,1985,9,Meru,8.293885814516168
1985-10-01,1985,10,Meru,45.57666625833153
1985-11-01,1985,11,Meru,88.55892286085545
1985-12-01,1985,12,Meru,30.667950623017504
1986-01-01,1986,1,Meru,4.854296525618188
1986-02-01,1986,2,Meru,4.7068618043024735
1986-03-01,1986,3,Meru,27.02115765550083
1986-04-01,1986,4,Meru,154.20599204615542
1986-05-01,1986,5,Meru,36.671331342897915
1986-06-01,1986,6,Meru,16.034655644397315
1986-07-01,1986,7,Meru,6.029040373540226
1986-08-01,1986,8,Meru,5.463601614763063
1986-09-01,1986,9,Meru,6.122497963726072
1986-10-01,1986,10,Meru,45.29467855539537
1986-11-01,1986,11,Meru,88.63276920462013
1986-12-01,1986,12,Meru,47.24286757017437
1987-01-01,1987,1,Meru,9.51404360900248
1987-02-01,1987,2,Meru,4.885543255877674
1987-03-01,1987,3,Meru,22.065631611902912
1987-04-01,1987,4,Meru,66.13251465962345
1987-05-01,1987,5,Meru,35.527785021111484
1987-06-01,1987,6,Meru,15.223533329770977
1987-07-01,1987,7,Meru,5.644571950297813
1987-08-01,1987,8,Meru,10.614702090605212
1987-09-01,1987,9,Meru,3.2016849125686444
1987-10-01,1987,10,Meru,16.828022662858316
1987-11-01,1987,11,Meru,73.98818391785586
1987-12-01,1987,12,Meru,19.195104781846354
1988-01-01,1988,1,Meru,15.042448708885594
1988-02-01,1988,2,Meru,9.224089570511552
1988-03-01,1988,3,Meru,41.70026289430776
1988-04-01,1988,4,Meru,158.3107042814556
1988-05-01,1988,5,Meru,23.53146656608223
1988-06-01,1988,6,Meru,6.677374490767829
1988-07-01,1988,7,Meru,10.054977523980986
1988-08-01,1988,8,Meru,12.468650723683085
1988-09-01,1988,9,Meru,9.118774062708804
1988-10-01,1988,10,Meru,56.71516633571539
1988-11-01,1988,11,Meru,91.6545450741187
1988-12-01,1988,12,Meru,73.38486295714414
1989-01-01,1989,1,Meru,24.806991695461416
1989-02-01,1989,2,Meru,14.480901868719803
1989-03-01,1989,3,Meru,31.065223234936706
1989-04-01,1989,4,Meru,78.7251256498179
1989-05-01,1989,5,Meru,38.40990732666245
1989-06-01,1989,6,Meru,3.6671099601859662
1989-07-01,1989,7,Meru,9.657963819381258
1989-08-01,1989,8,Meru,8.652317102464849
1989-09-01,1989,9,Meru,10.0519273975738
1989-10-01,1989,10,Meru,68.59566145014942
1989-11-01,1989,11,Meru,121.92077580788978
1989-12-01,1989,12,Meru,73.76836666307952
1990-01-01,1990,1,Meru,17.348724849242018
1990-02-01,1990,2,Meru,46.19654895667743
1990-03-01,1990,3,Meru,83.74976176785347
1990-04-01,1990,4,Meru,132.63198737811325
1990-05-01,1990,5,Meru,23.318242323577852
1990-06-01,1990,6,Meru,4.548208527056906
1990-07-01,1990,7,Meru,7.37339343737685
1990-08-01,1990,8,Meru,5.875568199034224
1990-09-01,1990,9,Meru,5.621859647725758
1990-10-01,1990,10,Meru,82.95670456276801
1990-11-01,1990,11,Meru,102.13783232610028
1990-12-01,1990,12,Meru,74.98357532615948
1991-01-01,1991,1,Meru,15.641822954765836
1991-02-01,1991,2,Meru,4.4975357315594096
1991-03-01,1991,3,Meru,45.66141558052006
1991-04-01,1991,4,Meru,82.58183988413417
1991-05-01,1991,5,Meru,42.416105363153875
1991-06-01,1991,6,Meru,5.818484673864748
1991-07-01,1991,7,Meru,10.296001735822395
1991-08-01,1991,8,Meru,10.267780852648398
1991-09-01,1991,9,Meru,6.80561426281929
1991-10-01,1991,10,Meru,53.07360247203282
1991-11-01,1991,11,Meru,66.91230593229595
1991-12-01,1991,12,Meru,66.97985801123139
1992-01-01,1992,1,Meru,8.893643161407986
1992-02-01,1992,2,Meru,6.761236138809893
1992-03-01,1992,3,Meru,8.126425402505058
1992-04-01,1992,4,Meru,98.50761088034264
1992-05-01,1992,5,Meru,51.582263582183
1992-06-01,1992,6,Meru,3.744810249908526
1992-07-01,1992,7,Meru,7.260102690635331
1992-08-01,1992,8,Meru,6.092842065164166
1992-09-01,1992,9,Meru,5.249511299724865
1992-10-01,1992,10,Meru,53.49077269188444
1992-11-01,1992,11,Meru,116.17780689727095
1992-12-01,1992,12,Meru,76.95606405932205
1993-01-01,1993,1,Meru,55.283358179536975
1993-02-01,1993,2,Meru,22.50439347181105
1993-03-01,1993,3,Meru,16.950977047583216
1993-04-01,1993,4,Meru,77.74353742958012
1993-05-01,1993,5,Meru,51.23181436653424
1993-06-01,1993,6,Meru,4.769024433946251
1993-07-01,1993,7,Meru,5.585650196947953
1993-08-01,1993,8,Meru,5.578887277585508
1993-09-01,1993,9,Meru,4.788536830952293
1993-10-01,1993,10,Meru,61.197033487764514
1993-11-01,1993,11,Meru,75.54792114487267
1993-12-01,1993,12,Meru,39.73828621197464
1994-01-01,1994,1,Meru,4.67335297559437
1994-02-01,1994,2,Meru,9.524822421539994
1994-03-01,1994,3,Meru,12.521917735723624
1994-04-01,1994,4,Meru,109.30908313550447
1994-05-01,1994,5,Meru,30.799465189302776
1994-06-01,1994,6,Meru,5.431020011733237
1994-07-01,1994,7,Meru,10.33182527224826
1994-08-01,1994,8,Meru,8.142272811681043
1994-09-01,1994,9,Meru,5.285623772475953
1994-10-01,1994,10,Meru,95.02256129558822
1994-11-01,1994,11,Meru,190.82127784786368
1994-12-01,1994,12,Meru,64.0666630178466
1995-01-01,1995,1,Meru,6.4747208321004885
1995-02-01,1995,2,Meru,22.494560410205583
1995-03-01,1995,3,Meru,61.752710256361425
1995-04-01,1995,4,Meru,106.55346493254928
1995-05-01,1995,5,Meru,38.98013765516138
1995-06-01,1995,6,Meru,4.634415965093146
1995-07-01,1995,7,Meru,7.856604030838782
1995-08-01,1995,8,Meru,12.273838871852234
1995-09-01,1995,9,Meru,8.927059919538355
1995-10-01,1995,10,Meru,95.18312490793099
1995-11-01,1995,11,Meru,70.76218853140236
1995-12-01,1995,12,Meru,51.867661210827364
1996-01-01,1996,1,Meru,18.547085860618076
1996-02-01,1996,2,Meru,7.0490985086985996
1996-03-01,1996,3,Meru,62.17662449169876
1996-04-01,1996,4,Meru,22.9949680934275
1996-05-01,1996,5,Meru,32.58336931242979
1996-06-01,1996,6,Meru,12.26406244678717
1996-07-01,1996,7,Meru,8.66960774056898
1996-08-01,1996,8,Meru,8.754911330995538
1996-09-01,1996,9,Meru,4.330520021512096
1996-10-01,1996,10,Meru,23.764495530522854
1996-11-01,1996,11,Meru,114.40067748736618
1996-12-01,1996,12,Meru,14.518794158347568
1997-01-01,1997,1,Meru,5.512783327497038
1997-02-01,1997,2,Meru,5.355931971306191
1997-03-01,1997,3,Meru,44.62151820677563
1997-04-01,1997,4,Meru,195.4642872057463
1997-05-01,1997,5,Meru,34.40000906205715
1997-06-01,1997,6,Meru,6.708797527477145
1997-07-01,1997,7,Meru,8.240671547643625
1997-08-01,1997,8,Meru,6.086179555040881
1997-09-01,1997,9,Meru,4.091215221505416
1997-10-01,1997,10,Meru,155.16101461424864
1997-11-01,1997,11,Meru,275.29544420170606
1997-12-01,1997,12,Meru,113.15570386728847
1998-01-01,1998,1,Meru,90.66218194029385
1998-02-01,1998,2,Meru,34.59597253440914
1998-03-01,1998,3,Meru,38.27880791255406
1998-04-01,1998,4,Meru,75.91131950321054
1998-05-01,1998,5,Meru,97.85599473006744
1998-06-01,1998,6,Meru,14.14135236057796
1998-07-01,1998,7,Meru,11.114131665746834
1998-08-01,1998,8,Meru,10.609178575779831
1998-09-01,1998,9,Meru,4.686116657086781
1998-10-01,1998,10,Meru,30.696818850094214
1998-11-01,1998,11,Meru,72.86211835531364
1998-12-01,1998,12,Meru,12.092374873340578
1999-01-01,1999,1,Meru,11.081988762195845
1999-02-01,1999,2,Meru,7.722910678476319
1999-03-01,1999,3,Meru,58.039151528724155
1999-04-01,1999,4,Meru,53.18890977443609
1999-05-01,1999,5,Meru,24.94988161683979
1999-06-01,1999,6,Meru,3.847078997221656
1999-07-01,1999,7,Meru,7.570975127607675
1999-08-01,1999,8,Meru,7.163195554560749
1999-09-01,1999,9,Meru,3.990463063232881
1999-10-01,1999,10,Meru,27.6169952449942
1999-11-01,1999,11,Meru,166.2823616544107
1999-12-01,1999,12,Meru,42.72179424314571
2000-01-01,2000,1,Meru,9.271769941301274
2000-02-01,2000,2,Meru,5.161083164967988
2000-03-01,2000,3,Meru,8.938976368509737
2000-04-01,2000,4,Meru,50.968298747127214
2000-05-01,2000,5,Meru,16.044729355806695
2000-06-01,2000,6,Meru,3.6663711421135674
2000-07-01,2000,7,Meru,5.441817928140734
2000-08-01,2000,8,Meru,6.901319029832754
2000-09-01,2000,9,Meru,4.1138811770238375
2000-10-01,2000,10,Meru,32.99919152439089
2000-11-01,2000,11,Meru,114.99717984880719
2000-12-01,2000,12,Meru,37.94495609828404
2001-01-01,2001,1,Meru,34.69741669991859
2001-02-01,2001,2,Meru,5.161298191637025
2001-03-01,2001,3,Meru,71.67287397743168
2001-04-01,2001,4,Meru,90.9536480437544
2001-05-01,2001,5,Meru,23.146916572536743
2001-06-01,2001,6,Meru,7.035516131389186
2001-07-01,2001,7,Meru,7.104795006783292
2001-08-01,2001,8,Meru,7.803938766471225
2001-09-01,2001,9,Meru,4.486483788355849
2001-10-01,2001,10,Meru,26.87849900238496
2001-11-01,2001,11,Meru,136.13562905161004
2001-12-01,2001,12,Meru,25.086063678999594
2002-01-01,2002,1,Meru,11.799247096355696
2002-02-01,2002,2,Meru,7.260568647456348
2002-03-01,2002,3,Meru,58.258917249235
2002-04-01,2002,4,Meru,186.44160521657844
2002-05-01,2002,5,Meru,56.036996490076966
2002-06-01,2002,6,Meru,4.068449956750063
2002-07-01,2002,7,Meru,5.378534047402156
2002-08-01,2002,8,Meru,6.290730962833566
2002-09-01,2002,9,Meru,8.046845350050388
2002-10-01,2002,10,Meru,114.09245238626809
2002-11-01,2002,11,Meru,102.8106254061362
2002-12-01,2002,12,Meru,84.21171026301563
2003-01-01,2003,1,Meru,8.478477262912836
2003-02-01,2003,2,Meru,9.305179256245605
2003-03-01,2003,3,Meru,24.452235429806816
2003-04-01,2003,4,Meru,165.92100711334916
2003-05-01,2003,5,Meru,50.50112243164751
2003-06-01,2003,6,Meru,3.3993468188533655
2003-07-01,2003,7,Meru,5.773554612549907
2003-08-01,2003,8,Meru,14.963372439288891
2003-09-01,2003,9,Meru,6.301043032927621
2003-10-01,2003,10,Meru,89.66936647085319
2003-11-01,2003,11,Meru,126.88720333128047
2003-12-01,2003,12,Meru,48.68622913217186
2004-01-01,2004,1,Meru,25.938598245606386
2004-02-01,2004,2,Meru,16.23973155559454
2004-03-01,2004,3,Meru,34.361895930498164
2004-04-01,2004,4,Meru,100.55903951028236
2004-05-01,2004,5,Meru,33.199576131831435
2004-06-01,2004,6,Meru,4.685563427501155
2004-07-01,2004,7,Meru,7.596953442405359
2004-08-01,2004,8,Meru,7.043827141144632
2004-09-01,2004,9,Meru,7.112850647447701
2004-10-01,2004,10,Meru,84.08168690903743
2004-11-01,2004,11,Meru,115.87550002650211
2004-12-01,2004,12,Meru,45.03678108875017
2005-01-01,2005,1,Meru,15.842504626826235
2005-02-01,2005,2,Meru,5.154825580299349
2005-03-01,2005,3,Meru,16.80393654242494
2005-04-01,2005,4,Meru,75.72573020762967
2005-05-01,2005,5,Meru,70.54331135749817
2005-06-01,2005,6,Meru,5.090442370427282
2005-07-01,2005,7,Meru,8.182922249864276
2005-08-01,2005,8,Meru,12.717054992826005
2005-09-01,2005,9,Meru,6.8115228815634445
2005-10-01,2005,10,Meru,53.01058580642356
2005-11-01,2005,11,Meru,75.90563188997426
2005-12-01,2005,12,Meru,13.099441191307584
2006-01-01,2006,1,Meru,11.000713239038797
2006-02-01,2006,2,Meru,12.902495112634243
2006-03-01,2006,3,Meru,23.573240710380382
2006-04-01,2006,4,Meru,123.47857095245132
2006-05-01,2006,5,Meru,53.50295463585316
2006-06-01,2006,6,Meru,4.358648353697438
2006-07-01,2006,7,Meru,4.881995826740852
2006-08-01,2006,8,Meru,16.799421072110892
2006-09-01,2006,9,Meru,7.767692364248118
2006-10-01,2006,10,Meru,93.3794285982175
2006-11-01,2006,11,Meru,179.08907584857224
2006-12-01,2006,12,Meru,107.21051141552459
2007-01-01,2007,1,Meru,19.211227255656308
2007-02-01,2007,2,Meru,9.63471924362326
2007-03-01,2007,3,Meru,35.56327119985021
2007-04-01,2007,4,Meru,80.2592984393127
2007-05-01,2007,5,Meru,49.205569845393185
2007-06-01,2007,6,Meru,10.317671712964101
2007-07-01,2007,7,Meru,11.851059501073987
2007-08-01,2007,8,Meru,10.207247001731536
2007-09-01,2007,9,Meru,8.232004468826423
2007-10-01,2007,10,Meru,73.61580362535061
2007-11-01,2007,11,Meru,80.48035422303623
2007-12-01,2007,12,Meru,29.541671527059453
2008-01-01,2008,1,Meru,26.784667201508256
2008-02-01,2008,2,Meru,4.914644546974871
2008-03-01,2008,3,Meru,45.59693698596237
2008-04-01,2008,4,Meru,76.74362982126107
2008-05-01,2008,5,Meru,11.499368319161853
2008-06-01,2008,6,Meru,3.7989242670259307
2008-07-01,2008,7,Meru,6.456050314355354
2008-08-01,2008,8,Meru,4.968211728574501
2008-09-01,2008,9,Meru,6.669063130939813
2008-10-01,2008,10,Meru,84.18478089526184
2008-11-01,2008,11,Meru,99.02769782847928
2008-12-01,2008,12,Meru,16.295447453520353
2009-01-01,2009,1,Meru,28.12483711529495
2009-02-01,2009,2,Meru,7.9641804336605215
2009-03-01,2009,3,Meru,16.312884232155362
2009-04-01,2009,4,Meru,50.708102427030866
2009-05-01,2009,5,Meru,48.701509521419844
2009-06-01,2009,6,Meru,3.3197425872339568
2009-07-01,2009,7,Meru,3.855897251704763
2009-08-01,2009,8,Meru,5.463832847418897
2009-09-01,2009,9,Meru,3.798180686351948
2009-10-01,2009,10,Meru,103.6073706060424
2009-11-01,2009,11,Meru,68.25655341327638
2009-12-01,2009,12,Meru,54.659933886133636
2010-01-01,2010,1,Meru,24.074375919829635
2010-02-01,2010,2,Meru,37.862299506825615
2010-03-01,2010,3,Meru,83.4831244246404
2010-04-01,2010,4,Meru,89.31603507708786
2010-05-01,2010,5,Meru,38.8276338622086
2010-06-01,2010,6,Meru,4.0333386408655265
2010-07-01,2010,7,Meru,9.43090048576789
2010-08-01,2010,8,Meru,11.162853691800812
2010-09-01,2010,9,Meru,3.5077133328842938
2010-10-01,2010,10,Meru,47.32887554168701
2010-11-01,2010,11,Meru,77.87647836728203
2010-12-01,2010,12,Meru,15.888497012002128
2011-01-01,2011,1,Meru,8.252082440189849
2011-02-01,2011,2,Meru,11.782405753781024
2011-03-01,2011,3,Meru,25.789371246682073
2011-04-01,2011,4,Meru,67.81528637104465
2011-05-01,2011,5,Meru,43.896487314898266
2011-06-01,2011,6,Meru,8.070066395726867
2011-07-01,2011,7,Meru,8.417429073820296
2011-08-01,2011,8,Meru,16.73025884012973
2011-09-01,2011,9,Meru,9.880931571686178
2011-10-01,2011,10,Meru,102.72079565292015
2011-11-01,2011,11,Meru,167.67385898676133
2011-12-01,2011,12,Meru,49.95918504815353
2012-01-01,2012,1,Meru,5.023092913448362
2012-02-01,2012,2,Meru,8.64571650225417
2012-03-01,2012,3,Meru,8.840054594484487
2012-04-01,2012,4,Meru,129.2717960328984
2012-05-01,2012,5,Meru,56.98820254677221
2012-06-01,2012,6,Meru,8.843978201536308
2012-07-01,2012,7,Meru,8.188993790847599
2012-08-01,2012,8,Meru,10.579224587227944
2012-09-01,2012,9,Meru,5.542851442681219
2012-10-01,2012,10,Meru,90.9793189342757
2012-11-01,2012,11,Meru,98.44425611567677
2012-12-01,2012,12,Meru,63.405745370047434
2013-01-01,2013,1,Meru,15.613950300933723
2013-02-01,2013,2,Meru,4.286260456967175
2013-03-01,2013,3,Meru,62.08028651359386
2013-04-01,2013,4,Meru,145.04480003414298
2013-05-01,2013,5,Meru,10.935781162820364
2013-06-01,2013,6,Meru,5.781101205897398
2013-07-01,2013,7,Meru,6.864731814704759
2013-08-01,2013,8,Meru,5.946921391433332
2013-09-01,2013,9,Meru,7.510590842343811
2013-10-01,2013,10,Meru,24.78508915219988
2013-11-01,2013,11,Meru,100.89816020305892
2013-12-01,2013,12,Meru,34.591992844316295
2014-01-01,2014,1,Meru,4.162361006987722
2014-02-01,2014,2,Meru,18.771981934855756
2014-03-01,2014,3,Meru,60.02804609886686
2014-04-01,2014,4,Meru,69.32335310054005
2014-05-01,2014,5,Meru,19.703069860997953
2014-06-01,2014,6,Meru,7.449205201007146
2014-07-01,2014,7,Meru,5.705784040806998
2014-08-01,2014,8,Meru,21.08937546370067
2014-09-01,2014,9,Meru,5.935892187787178
2014-10-01,2014,10,Meru,45.01497574497883
2014-11-01,2014,11,Meru,102.88132937151687
2014-12-01,2014,12,Meru,39.05708688004572
2015-01-01,2015,1,Meru,7.215753149269219
2015-02-01,2015,2,Meru,9.335470285630764
2015-03-01,2015,3,Meru,27.551964906821574
2015-04-01,2015,4,Meru,177.024802760074
2015-05-01,2015,5,Meru,35.94217167402569
2015-06-01,2015,6,Meru,3.6599133686631693
2015-07-01,2015,7,Meru,8.367544852466365
2015-08-01,2015,8,Meru,5.925881308834781
2015-09-01,2015,9,Meru,2.6572473695627727
2015-10-01,2015,10,Meru,61.01568962756853
2015-11-01,2015,11,Meru,166.33823403379972
2015-12-01,2015,12,Meru,64.39454708242775
2016-01-01,2016,1,Meru,21.327811348707154
2016-02-01,2016,2,Meru,10.420963342028452
2016-03-01,2016,3,Meru,22.202221805888012
2016-04-01,2016,4,Meru,112.90095670599686
2016-05-01,2016,5,Meru,29.71757671886817
2016-06-01,2016,6,Meru,4.990515318244023
2016-07-01,2016,7,Meru,5.107644120512734
2016-08-01,2016,8,Meru,5.700618297833353
2016-09-01,2016,9,Meru,4.632503274015915
2016-10-01,2016,10,Meru,14.82807477614037
2016-11-01,2016,11,Meru,132.19060745812897
2016-12-01,2016,12,Meru,19.88962005672598
2017-01-01,2017,1,Meru,4.069542978042946
2017-02-01,2017,2,Meru,14.701045993575477
2017-03-01,2017,3,Meru,9.919065657414889
2017-04-01,2017,4,Meru,45.957830199621675
2017-05-01,2017,5,Meru,43.97337368063461
2017-06-01,2017,6,Meru,3.0072267644835593
2017-07-01,2017,7,Meru,6.0925420066319305
2017-08-01,2017,8,Meru,8.909543848972394
2017-09-01,2017,9,Meru,5.394070199109558
2017-10-01,2017,10,Meru,76.80227605920089
2017-11-01,2017,11,Meru,114.66361104635368
2017-12-01,2017,12,Meru,12.079007614824109
2018-01-01,2018,1,Meru,4.585742398312218
2018-02-01,2018,2,Meru,4.339263514020389
2018-03-01,2018,3,Meru,123.96115262884842
2018-04-01,2018,4,Meru,216.35413389277636
