county,reporting_date,year,month,ipc_phase,ipc_class,class_name,share_crisis_plus,mean_phase,classified_share,spi1_recent,spi3_recent,spi6_recent,spi3_prior,vci_recent,vci_prior1,vci_prior2,vci_trend,season,mean_annual_rain_mm,previous_class,months_since_previous,lead_months,split,is_study_county
Tana River,2011-10-01,2011,10,2,2,Stressed,0.5265553854525842,2.688146033814496,0.9998875993895904,-1.0626191248972523,-1.7582306606073252,-1.4119967428781393,-1.2632801300573493,7.253774266652569,1.4821973320472128,1.7795127663570514,5.474261500295518,short_rains,208.9215702880231,3.0,3.0,3,train,False
Tharaka-Nithi,2011-10-01,2011,10,3,3,Crisis or worse,0.4385850473209337,2.017139474435095,0.9999182538869203,-0.8165749156293782,0.109619137882254,-0.6806365557888355,-0.7069216615265238,18.25502125895735,30.18396708340745,18.70224808118845,-0.44722682223110155,short_rains,386.5660928989662,1.0,3.0,3,train,False
Trans Nzoia,2011-10-01,2011,10,1,1,Minimal,0.0,1.000079835388598,0.9976864050043228,0.7344210202960106,0.8889060495084814,0.2822370437280149,-0.4353022002667259,65.98065656510369,84.72320676363623,48.66709276099788,17.313563804105804,short_rains,575.422482832226,1.0,3.0,3,train,False
Turkana,2011-10-01,2011,10,3,3,Crisis or worse,0.7051155084767105,2.941650061483214,0.960605887697083,1.628550033169215,0.5614939299725785,-0.0924534515203337,-0.7694042983824143,22.185341227693804,12.020910180741843,0.0,22.185341227693804,short_rains,134.93439886021372,3.0,3.0,3,train,True
Uasin Gishu,2011-10-01,2011,10,1,1,Minimal,0.0,1.0,0.9997765773368544,0.4586703319105747,0.6768500336610794,-0.1979062933971223,-0.5395335727337475,79.54528872004451,72.58285494837033,24.111756888296203,55.43353183174831,short_rains,466.5756532543863,1.0,3.0,3,train,False
Vihiga,2011-10-01,2011,10,1,1,Minimal,0.0,1.0,0.9994221612948906,0.0861819994915901,0.545582619703702,-0.5371109838444624,-0.6149150822987568,60.34175714964718,94.19787184909688,82.27086406796128,-21.929106918314105,short_rains,638.2354464495623,1.0,3.0,3,train,False
Wajir,2011-10-01,2011,10,4,3,Crisis or worse,1.0,3.79896456858616,0.9996833252244508,-0.5983595206756885,-1.167495856740757,-2.350771547869907,-2.402728082808349,4.553841811365907,3.9825222895588928,0.0,4.553841811365907,short_rains,220.92597534518788,3.0,3.0,3,train,True
West Pokot,2011-10-01,2011,10,3,3,Crisis or worse,0.7497770851788289,2.7139841404546163,0.9926656898259488,0.7767170256186332,0.3550728172625013,-0.4035553040873461,-1.0620951022277192,59.13008971244007,51.70366411543539,21.117362886326596,38.01272682611347,short_rains,366.78840132412165,2.0,3.0,3,train,False
Baringo,2012-01-01,2012,1,2,2,Stressed,0.0,1.8974936258443185,0.9998910741789016,1.1206700641011964,1.8272156711332568,1.474325024944761,1.4655683155303694,85.60613756978881,92.73262582122904,89.04821052986152,-3.442072960072707,dry_jf,407.6410955536569,2.0,3.0,3,train,True
Bomet,2012-01-01,2012,1,1,1,Minimal,0.0,1.001192068912881,0.9997423525638208,1.8049287086488168,2.709157772635267,2.237121754058845,0.9826983250857902,100.0,47.87276870525744,83.7674008857271,16.2325991142729,dry_jf,705.0356352221398,1.0,3.0,3,train,False
Bungoma,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.9968273735961642,1.0802983175555514,1.861307999861432,1.9047156283629445,2.2477479732396786,64.58968921112432,70.08229737054316,74.42094351194001,-9.831254300815687,dry_jf,684.143518918554,1.0,3.0,3,train,False
Busia,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.9128634605516268,1.537529919568796,1.9725054551324344,1.6089364710341123,1.8044243662965704,100.0,83.91200830966523,76.55294439300357,23.44705560699643,dry_jf,504.89251568895395,1.0,3.0,3,train,False
Elgeyo-Marakwet,2012-01-01,2012,1,1,1,Minimal,0.0,1.0013683956975723,0.9998672933259388,0.8679572118671316,2.0132592097138344,1.6417966809499864,1.9479013633730844,81.22671931520303,84.62606236094423,74.7343854291821,6.49233388602093,dry_jf,424.00498148048365,1.0,3.0,3,train,False
Embu,2012-01-01,2012,1,2,2,Stressed,0.0052023314671401,1.7496828088401877,0.9998602091097708,1.1733153653424004,1.3291153360565642,1.0427490784261968,0.0689310104667695,62.35319602573048,5.459719677312465,0.0,62.35319602573048,dry_jf,401.4457023614595,3.0,3.0,3,train,False
Garissa,2012-01-01,2012,1,2,2,Stressed,0.2919752441705645,2.2919752441705645,0.9995202581375467,1.6561093406397616,1.7606788412403067,0.8208769246409676,-1.055364422719569,85.75884501462212,10.48767723186541,0.0,85.75884501462212,dry_jf,210.6771075185111,3.0,3.0,3,train,False
Homa Bay,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.66830422924983,1.140625348464766,2.792750855703389,2.191459627512219,2.3030122587371133,66.37944029974099,70.91749313139897,53.17303447301037,13.206405826730624,dry_jf,658.3122810444571,1.0,3.0,3,train,False
Isiolo,2012-01-01,2012,1,3,3,Crisis or worse,0.6514829782107734,2.6513972355171385,0.9999913276870134,1.8878456895632645,1.921092459737674,1.807017449410814,1.4252944774511822,100.0,6.444766788303269,8.917333442603049,91.08266655739695,dry_jf,121.15801476654195,3.0,3.0,3,train,False
Kajiado,2012-01-01,2012,1,2,2,Stressed,0.0,1.829892885376805,0.9867003715847948,2.771717126060251,3.0059249045841323,0.8165116085183453,0.7414617478424097,43.35385667357441,22.7504903894423,20.54155882923425,22.81229784434016,dry_jf,244.0590119973267,3.0,3.0,3,train,False
Kakamega,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.9996644082966224,1.367605995646245,2.358830111644412,2.06882922064781,2.2191799104707086,41.43487941848983,74.9003236332484,67.15713144188021,-25.722252023390382,dry_jf,521.962946970816,1.0,3.0,3,train,False
Kericho,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.9997003606571924,0.9290103693099075,2.505986468767643,1.7306715557291052,1.5648776066885297,82.60984047013392,93.35670520587912,37.24545783285247,45.364382637281444,dry_jf,577.6437811642602,1.0,3.0,3,train,False
Kiambu,2012-01-01,2012,1,1,1,Minimal,0.0,1.2900795668103835,0.9997085373299688,1.759284556462622,2.499667340978696,0.952158364976128,2.322763363802792,83.85553924173291,80.45342965335568,21.80781366290343,62.047725578829485,dry_jf,365.1581675938478,1.0,3.0,3,train,False
Kilifi,2012-01-01,2012,1,2,2,Stressed,0.0,1.893822507368624,0.9941724646117835,0.4239215138470277,0.1342744746198813,-0.8968968043543523,-2.3770041224234624,65.69256857032545,0.0,0.0,65.69256857032545,dry_jf,485.9236308469297,2.0,3.0,3,train,False
Kirinyaga,2012-01-01,2012,1,1,1,Minimal,0.0,1.0053712521478133,0.9997852158056528,1.0983979336702885,1.582505062195768,0.84013130621235,0.4605390420456783,59.482312714367495,23.89240279676665,0.0,59.482312714367495,dry_jf,523.427425427593,1.0,3.0,3,train,False
Kisii,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.9995810852329324,1.0090154323847385,2.2115099651438763,2.00806560579592,1.6591007013841792,100.0,76.87861169920593,77.73460229134807,22.265397708651932,dry_jf,771.8724273402603,1.0,3.0,3,train,False
Kisumu,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.7825715876310351,1.124067070383342,2.598784909544176,2.1751041991008018,2.136958928639098,76.02259416450609,67.81233830458297,70.86057394583568,5.162020218670406,dry_jf,650.4965825795291,1.0,3.0,3,train,False
Kitui,2012-01-01,2012,1,2,2,Stressed,0.273562437874742,2.273497143074963,0.9999587382900964,1.1390488615408016,1.115309528635052,0.736218735990877,-1.3968854059429692,47.725612037923405,0.0,7.402056346669598,40.32355569125381,dry_jf,350.0498777837523,3.0,3.0,3,train,False
Kwale,2012-01-01,2012,1,2,2,Stressed,0.0,1.9999325446876088,0.991234853269192,0.8622885695800622,0.6808283438723525,-0.1403252377784386,-1.708836694179823,83.76811400391041,35.620383416505646,13.153452673394243,70.61466133051617,dry_jf,461.4118591660762,2.0,3.0,3,train,False
Laikipia,2012-01-01,2012,1,2,2,Stressed,0.0,1.998842768950723,0.9999640814636376,1.354870968170987,2.276260830882909,2.0021015987099657,1.864054933321775,100.0,95.85916553525998,81.22943515951184,18.770564840488163,dry_jf,378.6133408439104,3.0,3.0,3,train,False
Lamu,2012-01-01,2012,1,2,2,Stressed,0.0,2.0,0.9772658860263062,1.4566676094027036,1.404948287271158,-0.4991769330930975,-1.40553977425697,68.96199765830092,0.0,0.0,68.96199765830092,dry_jf,394.8891092289726,2.0,3.0,3,train,False
Machakos,2012-01-01,2012,1,2,2,Stressed,0.177099419052482,2.1763404870456893,0.9998992677986888,1.6908176567146975,1.732474470130342,0.9691018950312642,-0.1165845513134701,32.53352279517333,15.551006677526466,0.0,32.53352279517333,dry_jf,347.0698296320569,3.0,3.0,3,train,False
Makueni,2012-01-01,2012,1,2,2,Stressed,0.0,2.0,0.9998081115992576,1.455116492136317,1.360357630158309,0.6208418301288579,-1.182397475154567,38.511981823231984,23.90601557533584,15.234280202276368,23.277701620955618,dry_jf,210.84898907247097,3.0,3.0,3,train,False
Mandera,2012-01-01,2012,1,3,3,Crisis or worse,0.7038459906389063,2.7038459906389063,0.993519705709614,1.7616050612677403,1.7650717602709751,1.2997039391242744,-0.7352322472683366,58.274683908052765,0.0,14.41002707843143,43.86465682962134,dry_jf,147.72597818452132,3.0,3.0,3,train,False
Marsabit,2012-01-01,2012,1,3,3,Crisis or worse,0.59131609165165,2.591095011431608,0.930139756544622,2.5607681346157283,2.557847613202215,1.7100283037590769,0.2576854114251103,44.0900017376406,2.0406504296803054,0.0,44.0900017376406,dry_jf,183.11284628508548,3.0,3.0,3,train,True
Meru,2012-01-01,2012,1,1,1,Minimal,0.0002508628292258,1.230180237709574,0.999887250715959,1.013399450932804,1.2495202134260754,1.1662376895106177,1.6578880809969307,63.28583310080172,49.369658288011294,0.0,63.28583310080172,dry_jf,469.95952152110806,1.0,3.0,3,train,False
Migori,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.8116729345870678,0.7903948549277262,2.616287094608112,2.2712027363363125,2.4986917123960275,100.0,91.13116324882029,73.94822914390855,26.05177085609145,dry_jf,460.4970135975702,1.0,3.0,3,train,False
Mombasa,2012-01-01,2012,1,1,1,Minimal,0.0,1.0071945914100102,0.945651646601156,1.290400809550416,0.8998067985996017,-0.533661882429806,-2.176640857642295,82.72379331236237,29.812611777403397,5.558079268651526,77.16571404371085,dry_jf,339.4545465241538,1.0,3.0,3,train,False
Murang'a,2012-01-01,2012,1,1,1,Minimal,0.0,1.191595381888487,0.999853703714295,1.3133534210296929,1.800952868016956,0.7748596255619193,1.1331340269430716,100.0,74.04713612470302,0.0,100.0,dry_jf,600.9606534616394,1.0,3.0,3,train,False
Nairobi,2012-01-01,2012,1,1,1,Minimal,0.0,1.0320832623389269,0.9994586270629964,1.8618666206541767,2.337437209523956,0.7391688257901924,1.886446127254936,94.59822842184316,63.67318189822152,0.5086839439682461,94.08954447787491,dry_jf,349.07589029272395,1.0,3.0,3,train,False
Nakuru,2012-01-01,2012,1,1,1,Minimal,0.0,1.0039081024822027,0.975817888767216,1.1208990078334555,2.20428466831384,1.893837448457243,1.814996968622224,100.0,97.49131538141664,75.84712639714846,24.152873602851543,dry_jf,337.82261196850334,1.0,3.0,3,train,False
Nandi,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.999662759703597,1.0623902353227257,2.3749490997485565,1.9472482805847653,2.390469346337565,66.52792665671389,70.34919524839374,17.00115405216348,49.52677260455041,dry_jf,636.3375639959971,1.0,3.0,3,train,False
Narok,2012-01-01,2012,1,2,2,Stressed,0.0,1.8406323221823857,0.9926663120912104,3.2518563089742383,3.832171630882905,2.731549894119852,2.038302851015754,97.36283681426552,74.06186222767576,68.98645605383176,28.37638076043376,dry_jf,449.4351533314782,3.0,3.0,3,train,False
Nyamira,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.9997642108519644,0.8127173893195112,2.0651166458609853,1.6615384296205913,1.12024786627952,100.0,64.28028805492859,82.78825885424475,17.211741145755255,dry_jf,707.0676224501927,1.0,3.0,3,train,False
Nyandarua,2012-01-01,2012,1,1,1,Minimal,0.0,1.0017038637679014,0.9998836294685368,1.2967246768169274,2.7315742751602445,2.374370160295064,2.486698526770877,99.8767461515273,96.4275262539141,54.393047649347935,45.483698502179365,dry_jf,478.59632261521887,1.0,3.0,3,train,False
Nyeri,2012-01-01,2012,1,1,1,Minimal,0.0,1.390487735517373,0.9998584883435058,1.1433383741055274,1.9243086506628375,1.3562737320508491,2.0722906179373397,89.11573330388008,80.64077653445412,12.932953798783844,76.18277950509624,dry_jf,596.5685209899478,1.0,3.0,3,train,False
Samburu,2012-01-01,2012,1,2,2,Stressed,0.1371890405171198,2.1360516939279783,0.9999550796477686,2.342233496931171,2.5126920824852466,2.03669433303986,1.158621405944245,77.95900914892941,58.9749537995834,49.89467036996288,28.06433877896653,dry_jf,233.37064745956647,3.0,3.0,3,train,True
Siaya,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.7119007907118109,1.6509871465417216,2.428974628917763,1.9740464996173896,2.3264961384889,90.12492001212937,96.611817669013,74.10866990464571,16.016250107483657,dry_jf,703.9110029852106,1.0,3.0,3,train,False
Taita Taveta,2012-01-01,2012,1,2,2,Stressed,0.0,2.0,0.996630559288052,1.4768939481490069,1.276660683753053,0.9095312843455606,-2.4295512027271093,27.27219328938824,6.714091423316907,45.82577425584129,-18.553580966453048,dry_jf,337.281834884778,2.0,3.0,3,train,False
Tana River,2012-01-01,2012,1,2,2,Stressed,0.1619441098608361,2.1615913058089453,0.9998835312676526,1.3195049504958756,1.455023342407297,0.7095389486563036,-1.613520743730969,50.493418719155365,0.0,0.0,50.493418719155365,dry_jf,208.9215702880231,2.0,3.0,3,train,False
Tharaka-Nithi,2012-01-01,2012,1,1,1,Minimal,0.0054881586939852,1.4470611313796582,0.9999077002006204,1.0444662493130892,1.1835689097333506,0.943826021647366,0.7189377384721161,44.926350548915096,6.644376946874449,0.0,44.926350548915096,dry_jf,386.5660928989662,3.0,3.0,3,train,False
Trans Nzoia,2012-01-01,2012,1,1,1,Minimal,0.0,1.000079835388598,0.9976864050043228,0.277785752109327,1.4672585750753735,1.4871972948708914,2.076910881750988,47.48766278757383,65.72627354347242,70.37735310131352,-22.889690313739685,dry_jf,575.422482832226,1.0,3.0,3,train,False
Turkana,2012-01-01,2012,1,2,2,Stressed,0.340211762077389,2.2365354259597865,0.9606023425027008,0.9527843149651446,1.3117830791676734,0.9814346109962482,1.154579243166817,43.69684917645653,76.21580288992564,57.96364115139793,-14.266791974941398,dry_jf,134.93439886021372,3.0,3.0,3,train,True
Uasin Gishu,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.9997765773368544,0.4981804196928026,1.877554394214972,1.5685050072443374,1.91340804121286,53.54839034777327,77.38351672041226,75.42135730586698,-21.872966958093706,dry_jf,466.5756532543863,1.0,3.0,3,train,False
Vihiga,2012-01-01,2012,1,1,1,Minimal,0.0,1.0,0.9994221612948908,1.5974441928200098,2.5852383200904314,2.194173163797483,1.9633839875076424,98.18216070227616,59.24479203336707,63.56578677089279,34.61637393138337,dry_jf,638.2354464495623,1.0,3.0,3,train,False
Wajir,2012-01-01,2012,1,3,3,Crisis or worse,0.7989645685861596,2.79896456858616,0.9996833252244508,1.756414563316344,1.7596006118795922,1.4343736346025104,-0.9622039134648888,77.73161614092177,0.0,3.421820154959662,74.30979598596211,dry_jf,220.92597534518788,3.0,3.0,3,train,True
West Pokot,2012-01-01,2012,1,2,2,Stressed,0.0,1.964205710791852,0.99262840390401,0.3486326585580276,1.5206274300847655,1.1283770917039,1.5713882285039709,63.54516677120132,87.06031511441948,89.06270281319043,-25.517536041989104,dry_jf,366.78840132412165,3.0,3.0,3,train,False
Baringo,2012-04-01,2012,4,2,2,Stressed,0.3187452690265081,2.2162261785996518,0.9999205198699418,-1.453891118286369,1.4754702948105376,2.190233305112803,2.754938252388752,64.44521793534395,93.35074024752944,100.0,-35.55478206465605,long_rains,407.6410955536569,2.0,3.0,3,train,True
Bomet,2012-04-01,2012,4,1,1,Minimal,0.0,1.0000570618995908,0.9997382065021052,-2.077695468324169,0.2216341375340969,1.23521193300405,2.199677673461405,51.47034646183036,92.5127194822462,89.99585361846911,-38.52550715663875,long_rains,705.0356352221398,1.0,3.0,3,train,False
Bungoma,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.9968273735961642,-2.236546272116969,0.8700582193536052,1.918942934766995,1.8149470366862956,47.83961975653424,71.46893277569083,79.17266035443562,-31.33304059790138,long_rains,684.143518918554,1.0,3.0,3,train,False
Busia,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.9128634605516268,-2.666857168419277,0.4830721906007396,1.3448227813885878,1.9026753320059917,46.87297912193798,75.21869778888718,67.80902982645507,-20.936050704517093,long_rains,504.89251568895395,1.0,3.0,3,train,False
Elgeyo-Marakwet,2012-04-01,2012,4,1,1,Minimal,7.282146486170473e-05,1.0014090582701145,0.9998638419885122,-1.7529781884154565,2.001163592055996,2.595928266914295,2.7860578808712466,56.2422130849925,85.9058749389268,71.63216116426725,-15.389948079274745,long_rains,424.00498148048365,1.0,3.0,3,train,False
Embu,2012-04-01,2012,4,1,1,Minimal,0.0,1.0113976217458436,0.9998694903395686,-1.0881130170360185,0.4947157601249964,0.911207031915086,1.4823342341921952,36.38016399363848,75.82218114370826,77.7057091787629,-41.32554518512442,long_rains,401.4457023614595,2.0,3.0,3,train,False
Garissa,2012-04-01,2012,4,2,2,Stressed,0.0016132183675917,2.001613218367592,0.9995221214849764,-0.8335886265976461,0.719107990568926,1.1710864290036032,1.5030565594285057,68.55462557345828,81.54592689291539,100.0,-31.44537442654172,long_rains,210.6771075185111,2.0,3.0,3,train,False
Homa Bay,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.66830422924983,-2.1393672923191414,0.7603697271547643,1.7642326165634217,2.48534852503466,25.09818801377799,74.85973056704236,34.44133208111965,-9.343144067341658,long_rains,658.3122810444571,1.0,3.0,3,train,False
Isiolo,2012-04-01,2012,4,2,2,Stressed,5.082507054849254e-05,1.9999650820116024,0.999987067266224,-1.1064496063464917,0.6631065887548713,1.0851777239633766,1.6570956452868748,62.62754783128417,80.79756486341893,82.81107120315257,-20.183523371868397,long_rains,121.15801476654195,3.0,3.0,3,train,False
Kajiado,2012-04-01,2012,4,2,2,Stressed,0.0,1.8295659211065247,0.9867003715847946,-1.0247979246040466,-0.0199486577844942,0.316108605954232,1.46299119729591,26.84312259298244,60.99179552745103,77.15700466691274,-50.3138820739303,long_rains,244.0590119973267,2.0,3.0,3,train,False
Kakamega,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.9996644082966224,-2.362436322815621,0.7169082524773669,2.220947709938926,2.1306597888965984,39.51492819226318,76.66779209658276,80.84095352258875,-41.32602533032557,long_rains,521.962946970816,1.0,3.0,3,train,False
Kericho,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.9997003606571904,-1.950341043261972,0.3571793420313592,1.5366279031192345,2.2975665012373563,51.69281036478882,86.96094428159428,85.66568743318834,-33.97287706839952,long_rains,577.6437811642602,1.0,3.0,3,train,False
Kiambu,2012-04-01,2012,4,1,1,Minimal,0.0,1.289639024224114,0.9997103790162414,-1.1172791422360742,0.4971287602803801,1.1983681605555114,2.0167803920964813,50.59409020888169,82.92811371230954,40.62891093259273,9.965179276288957,long_rains,365.1581675938478,1.0,3.0,3,train,False
Kilifi,2012-04-01,2012,4,2,2,Stressed,0.0,1.893822507368624,0.9941724646117835,-0.671269334307264,0.0450703762594979,0.0386417258567479,0.5983881729653748,38.46673974060786,55.33484677116119,75.01155381922797,-36.54481407862011,long_rains,485.9236308469297,2.0,3.0,3,train,False
Kirinyaga,2012-04-01,2012,4,1,1,Minimal,0.0,1.000036250746341,0.9997566177338548,-1.0256103848844589,0.4549681509481695,1.1076388556460597,1.7085490867801407,61.411931117019336,100.0,51.34720902198099,10.064722095038348,long_rains,523.427425427593,1.0,3.0,3,train,False
Kisii,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.9995810852329324,-2.5017026221309404,0.4470387941139374,1.52224304252481,1.96013893018531,44.04377318319497,81.21742038974205,70.65121588232753,-26.607442699132562,long_rains,771.8724273402603,1.0,3.0,3,train,False
Kisumu,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.7825715876310351,-2.1174632174745023,0.4703372456201201,1.487094757631881,1.9816941963672607,48.22014732517007,81.09466471810467,61.91787239037947,-13.697725065209404,long_rains,650.4965825795291,1.0,3.0,3,train,False
Kitui,2012-04-01,2012,4,2,2,Stressed,0.0432104638405938,1.9093893555349268,0.9999596930305692,-0.9774417477896205,-0.1502976306592408,0.0755412214378409,0.7234041644134336,47.54037618708977,67.91523874319921,72.04092049928262,-24.50054431219285,long_rains,350.0498777837523,2.0,3.0,3,train,False
Kwale,2012-04-01,2012,4,2,2,Stressed,0.0,1.9999325446876088,0.991234853269192,-0.91598105579378,-0.2075552732160958,0.1797255449421115,0.6377120083719926,35.41025506717291,57.919259408992886,81.02207912770557,-45.611824060532655,long_rains,461.4118591660762,2.0,3.0,3,train,False
Laikipia,2012-04-01,2012,4,2,2,Stressed,0.0,1.6552218836201664,0.9999716984817336,-1.1444588608317363,1.101540500412614,1.847911789729789,2.2496713444547014,61.49284177686042,96.72714479834532,100.0,-38.50715822313958,long_rains,378.6133408439104,2.0,3.0,3,train,False
Lamu,2012-04-01,2012,4,2,2,Stressed,0.0,2.0,0.9772658860263104,-0.7231874314099771,0.8921846546134354,1.3068790493628204,1.30099421183857,86.131977525403,85.27794360039648,90.1603827002586,-4.0284051748555925,long_rains,394.8891092289726,2.0,3.0,3,train,False
Machakos,2012-04-01,2012,4,2,2,Stressed,0.0,1.77294744808633,0.9999295423662196,-0.9160168894112026,0.0919292165556401,0.4295574434991331,1.3839555356008428,34.57664799754021,74.99706374314786,56.28549428781088,-21.708846290270664,long_rains,347.0698296320569,2.0,3.0,3,train,False
Makueni,2012-04-01,2012,4,2,2,Stressed,0.0,1.70486322554712,0.9998578021084928,-0.5493903953953927,-0.2423382767460343,-0.0386671707813598,0.9328042430772912,37.2066198283785,66.88648888665297,71.67126403393587,-34.46464420555737,long_rains,210.84898907247097,2.0,3.0,3,train,False
Mandera,2012-04-01,2012,4,2,2,Stressed,0.3116963439741509,2.311696343974151,0.9935412181196072,-1.014955429246791,2.854387536328223,2.499419294694961,2.574414140370516,71.67351736758737,92.05805040035898,89.7900239994092,-18.116506631821835,long_rains,147.72597818452132,3.0,3.0,3,train,False
Marsabit,2012-04-01,2012,4,2,2,Stressed,0.4623549319123792,2.4621338516438023,0.9301395523488092,-1.3057830412034377,2.4166094770358835,2.6111351062375974,3.5947578263655777,61.99847345378485,90.2522294910423,98.84431676013692,-36.84584330635207,long_rains,183.11284628508548,3.0,3.0,3,train,True
Meru,2012-04-01,2012,4,1,1,Minimal,0.0002508639458377,1.2274190226113042,0.9998828001518492,-1.170203126534333,0.7535301370270049,1.0245476460454732,1.4680061420652486,43.81998047215042,85.13648393126358,87.17156716068226,-43.35158668853184,long_rains,469.95952152110806,1.0,3.0,3,train,False
Migori,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.8116729345870678,-2.2026443338259885,0.8162590030675343,1.7294172520211095,2.5383858202931004,31.428401232308232,83.20517416775606,40.51945540743172,-9.091054175123489,long_rains,460.4970135975702,1.0,3.0,3,train,False
Mombasa,2012-04-01,2012,4,1,1,Minimal,0.0,1.0071945914100102,0.945651646601156,-0.5962165311368224,-0.7206789379055721,0.1759430337329056,0.7832418242679129,59.24577777936774,60.58892042085695,75.45701191261305,-16.211234133245313,long_rains,339.4545465241538,1.0,3.0,3,train,False
Murang'a,2012-04-01,2012,4,1,1,Minimal,0.0,1.0019832357551028,0.9998296005546652,-1.0730666811405347,0.6030490442612755,1.2165205433730646,1.911849416851928,36.40849612334824,79.03823442274947,62.347363053775815,-25.938866930427572,long_rains,600.9606534616394,1.0,3.0,3,train,False
Nairobi,2012-04-01,2012,4,1,1,Minimal,0.0,1.005556741134495,0.9993502718416222,-0.9331705066360656,0.383438906622721,0.8478661501917877,1.909251124405484,43.96338300682142,76.40819852843394,41.04376776661006,2.919615240211357,long_rains,349.07589029272395,1.0,3.0,3,train,False
Nakuru,2012-04-01,2012,4,1,1,Minimal,0.0,1.0006763363886138,0.9758049541717768,-1.3026683883503922,0.4869540220222504,1.6643508174275443,2.480589966061128,47.74736913077696,86.28070973811104,100.0,-52.25263086922304,long_rains,337.82261196850334,1.0,3.0,3,train,False
Nandi,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.9996627597035964,-2.1942767651795827,0.8333410611382582,2.2344385524994577,2.4094468276563963,43.54547612135952,84.03244117715694,91.1577871940953,-47.612311072735785,long_rains,636.3375639959971,1.0,3.0,3,train,False
Narok,2012-04-01,2012,4,2,2,Stressed,0.0,1.534070931837292,0.9926699026877256,-1.9959128554246417,0.4146828037361151,1.607806774260025,2.740634189140144,59.9369794009823,92.64418444448928,90.58317447221462,-30.64619507123232,long_rains,449.4351533314782,2.0,3.0,3,train,False
Nyamira,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.9997642108519644,-2.479322072739232,0.3346946113255229,1.2915204507195377,1.8750129094498773,30.001615624569094,76.03763511528913,87.34154794648867,-57.33993232191958,long_rains,707.0676224501927,1.0,3.0,3,train,False
Nyandarua,2012-04-01,2012,4,1,1,Minimal,0.0,1.0012708819238296,0.999877973768995,-1.0427310052993144,0.697787174975272,2.0023515372953606,2.4385780486846667,49.65249126094613,97.69910233021336,72.45984825269527,-22.80735699174914,long_rains,478.59632261521887,1.0,3.0,3,train,False
Nyeri,2012-04-01,2012,4,1,1,Minimal,0.0,1.3902200484797762,0.9998586120217212,-0.9981905165429034,0.7312395842393967,1.4501239550605494,2.0688346801885693,41.90155882585849,100.0,89.80446707660734,-47.90290825074885,long_rains,596.5685209899478,1.0,3.0,3,train,False
Samburu,2012-04-01,2012,4,2,2,Stressed,0.0005788630216545,1.9994415163908508,0.9999550430183348,-1.139300369699087,1.6139582348195525,2.0190585912461145,2.848988552540944,55.35567233619362,85.04711636666238,100.0,-44.64432766380638,long_rains,233.37064745956647,2.0,3.0,3,train,True
Siaya,2012-04-01,2012,4,1,1,Minimal,0.0,1.0,0.7119007907118109,-2.2093541174677065,0.6203710346202538,1.4607456861639263,2.062578265846218,33.058753770106655,70.52089042469919,44.19056205979058,-11.131808289683924,long_rains,703.9110029852106,1.0,3.0,3,train,False
Taita Taveta,2012-04-01,2012,4,2,2,Stressed,0.0,2.0,0.996630559288052,-1.1408939046683724,-0.008943026900515,0.3128174121860781,1.451993853613333,24.44327272823292,49.606984557397695,48.62212303531198,-24.17885030707906,long_rains,337.281834884778,2.0,3.0,3,train,False
Tana River,2012-04-01,2012,4,2,2,Stressed,0.1546659179472271,2.154313114309772,0.999884705824179,-0.9584929258201204,-0.2161926036597385,0.2002479721311365,0.8384188610739061,39.75744139922719,58.8907445203229,84.21446801454829,-44.4570266153211,long_rains,208.9215702880231,2.0,3.0,3,train,False
Tharaka-Nithi,2012-04-01,2012,4,1,1,Minimal,0.00548817035534,1.3343911611951458,0.999905575580255,-1.130130810369364,0.7262531496937662,0.9876632030670454,1.4155428383932784,45.08583827894128,63.669093639752354,71.08892042817985,-26.003082149238566,long_rains,386.5660928989662,1.0,3.0,3,train,False
Trans Nzoia,2012-04-01,2012,4,1,1,Minimal,0.0,1.000079835388598,0.9976864050043228,-1.7769126851504922,1.836059821622194,2.4422718578338785,2.412027786913926,43.18767910052804,78.57275693430029,100.0,-56.81232089947196,long_rains,575.422482832226,1.0,3.0,3,train,False
