county,year,month,ndvi,n_composites,date,ndvi_min,ndvi_max,vci
Kirinyaga,2006,6,0.613105523255814,4,2006-06-01,0.33725953488372096,0.6731208139534882,82.13092891687361
Kirinyaga,2006,7,0.4578439534883723,4,2006-07-01,0.3878498837209301,0.6050981976744185,32.21846397501963
Kirinyaga,2006,8,0.5010818023255812,4,2006-08-01,0.36828389534883715,0.5782338372093023,63.25217611396285
Kirinyaga,2006,9,0.5678033139534882,4,2006-09-01,0.48520505813953463,0.6313206395348837,56.529396129537396
Kirinyaga,2006,10,0.5924351937984497,3,2006-10-01,0.482018527131783,0.6136025581395351,83.91342461621471
Kirinyaga,2006,11,0.5972764534883724,4,2006-11-01,0.542051627906977,0.6952279069767444,36.05311861390894
Kirinyaga,2006,12,0.6346766860465116,4,2006-12-01,0.5930189534883722,0.7163508720930234,33.776927359474634
Kirinyaga,2007,1,0.6705076162790701,4,2007-01-01,0.5630052906976746,0.6909168604651162,84.04425477448788
Kirinyaga,2007,2,0.5974171511627906,4,2007-02-01,0.5055158720930231,0.6483605232558141,64.33652105393394
Kirinyaga,2007,3,0.5814788372093025,4,2007-03-01,0.49095546511627886,0.6441774418604653,59.07988789634138
Kirinyaga,2007,4,0.5958196124031008,3,2007-04-01,0.5296217054263566,0.6727354263565891,46.25545792986227
Kirinyaga,2007,5,0.6790858139534884,4,2007-05-01,0.5576583139534883,0.7521229457364346,62.44194581127365
Kirinyaga,2007,6,0.6653311627906975,4,2007-06-01,0.33725953488372096,0.6731208139534882,97.68069389113099
Kirinyaga,2007,7,0.4204386046511628,4,2007-07-01,0.3878498837209301,0.6050981976744185,15.00067841134534
Kirinyaga,2007,8,0.5608552325581394,4,2007-08-01,0.36828389534883715,0.5782338372093023,91.72250085083951
Kirinyaga,2007,9,0.5722728488372093,4,2007-09-01,0.48520505813953463,0.6313206395348837,59.58829980089042
Kirinyaga,2007,10,0.6136025581395351,3,2007-10-01,0.482018527131783,0.6136025581395351,100.0
Kirinyaga,2007,11,0.675573953488372,4,2007-11-01,0.542051627906977,0.6952279069767444,87.1690619410982
Kirinyaga,2007,12,0.6743838372093023,4,2007-12-01,0.5930189534883722,0.7163508720930234,65.97228409439629
Kirinyaga,2008,1,0.6660424418604651,4,2008-01-01,0.5630052906976746,0.6909168604651162,80.55342558153593
Kirinyaga,2008,2,0.5775438372093026,4,2008-02-01,0.5055158720930231,0.6483605232558141,50.42398474843402
Kirinyaga,2008,3,0.5445017441860462,4,2008-03-01,0.49095546511627886,0.6441774418604653,34.946866113838354
Kirinyaga,2008,4,0.6365034883720934,4,2008-04-01,0.5296217054263566,0.6727354263565891,74.68311371614836
Kirinyaga,2008,5,0.6298839534883722,3,2008-05-01,0.5576583139534883,0.7521229457364346,37.140758642167555
Kirinyaga,2008,6,0.5983085465116282,4,2008-06-01,0.33725953488372096,0.6731208139534882,77.72524786153765
Kirinyaga,2008,7,0.4624488953488374,4,2008-07-01,0.3878498837209301,0.6050981976744185,34.33813145444179
Kirinyaga,2008,8,0.47202552325581393,4,2008-08-01,0.36828389534883715,0.5782338372093023,49.41255376766168
Kirinyaga,2008,9,0.5265419186046509,4,2008-09-01,0.48520505813953463,0.6313206395348837,28.290521839193858
Kirinyaga,2008,10,0.613343895348837,4,2008-10-01,0.482018527131783,0.6136025581395351,99.80342387391762
Kirinyaga,2008,11,0.6423757364341082,3,2008-11-01,0.542051627906977,0.6952279069767444,65.49585166606403
Kirinyaga,2008,12,0.5930189534883722,4,2008-12-01,0.5930189534883722,0.7163508720930234,0.0
Kirinyaga,2009,1,0.5630052906976746,4,2009-01-01,0.5630052906976746,0.6909168604651162,0.0
Kirinyaga,2009,2,0.5534081395348838,4,2009-02-01,0.5055158720930231,0.6483605232558141,33.527518917933385
Kirinyaga,2009,3,0.5265504651162791,4,2009-03-01,0.49095546511627886,0.6441774418604653,23.231001685501234
Kirinyaga,2009,4,0.5755906976744188,3,2009-04-01,0.5296217054263566,0.6727354263565891,32.120604474026635
Kirinyaga,2009,5,0.6994777906976747,4,2009-05-01,0.5576583139534883,0.7521229457364346,72.92815945188411
Kirinyaga,2009,6,0.628380988372093,4,2009-06-01,0.33725953488372096,0.6731208139534882,86.67907604433866
Kirinyaga,2009,7,0.5279753488372093,4,2009-07-01,0.3878498837209301,0.6050981976744185,64.50013929511059
Kirinyaga,2009,8,0.44927883720930206,4,2009-08-01,0.36828389534883715,0.5782338372093023,38.57821590362475
Kirinyaga,2009,9,0.48520505813953463,4,2009-09-01,0.48520505813953463,0.6313206395348837,0.0
Kirinyaga,2009,10,0.49207906976744203,3,2009-10-01,0.482018527131783,0.6136025581395351,7.645717005786459
Kirinyaga,2009,11,0.6015654651162791,4,2009-11-01,0.542051627906977,0.6952279069767444,38.85316810848708
Kirinyaga,2009,12,0.6523780813953489,4,2009-12-01,0.5930189534883722,0.7163508720930234,48.12957471070926
Kirinyaga,2010,1,0.6689051162790697,4,2010-01-01,0.5630052906976746,0.6909168604651162,82.79143612570269
Kirinyaga,2010,2,0.6244141860465117,4,2010-02-01,0.5055158720930231,0.6483605232558141,83.23609808671641
Kirinyaga,2010,3,0.5871221511627907,4,2010-03-01,0.49095546511627886,0.6441774418604653,62.762984847185464
Kirinyaga,2010,4,0.6225699224806204,3,2010-04-01,0.5296217054263566,0.6727354263565891,64.94710391855142
Kirinyaga,2010,5,0.6843442441860464,4,2010-05-01,0.5576583139534883,0.7521229457364346,65.14600062285875
Kirinyaga,2010,6,0.48336947674418623,4,2010-06-01,0.33725953488372096,0.6731208139534882,43.50306241468055
Kirinyaga,2010,7,0.5182561046511626,4,2010-07-01,0.3878498837209301,0.6050981976744185,60.02634430486382
Kirinyaga,2010,8,0.4731134883720928,4,2010-08-01,0.36828389534883715,0.5782338372093023,49.930755919392666
Kirinyaga,2010,9,0.5395776744186046,4,2010-09-01,0.48520505813953463,0.6313206395348837,37.21205894664474
Kirinyaga,2010,10,0.482018527131783,3,2010-10-01,0.482018527131783,0.6136025581395351,0.0
Kirinyaga,2010,11,0.5974869186046513,4,2010-11-01,0.542051627906977,0.6952279069767444,36.190519207236456
Kirinyaga,2010,12,0.6274899418604651,4,2010-12-01,0.5930189534883722,0.7163508720930234,27.949770636903843
Kirinyaga,2011,1,0.5882732558139535,4,2011-01-01,0.5630052906976746,0.6909168604651162,19.754245188468158
Kirinyaga,2011,2,0.5360275581395351,4,2011-02-01,0.5055158720930231,0.6483605232558141,21.360047994894654
Kirinyaga,2011,3,0.5155499418604653,4,2011-03-01,0.49095546511627886,0.6441774418604653,16.05153338104263
Kirinyaga,2011,4,0.6028330232558136,3,2011-04-01,0.5296217054263566,0.6727354263565891,51.156043846520674
Kirinyaga,2011,5,0.6326242441860467,4,2011-05-01,0.5576583139534883,0.7521229457364346,38.54990470258488
Kirinyaga,2011,6,0.5996512209302327,4,2011-06-01,0.33725953488372096,0.6731208139534882,78.12501839249117
Kirinyaga,2011,7,0.5545615697674419,4,2011-07-01,0.3878498837209301,0.6050981976744185,76.73785034861248
Kirinyaga,2011,8,0.36828389534883715,4,2011-08-01,0.36828389534883715,0.5782338372093023,0.0
Kirinyaga,2011,9,0.5201155813953489,4,2011-09-01,0.48520505813953463,0.6313206395348837,23.892402796766646
Kirinyaga,2011,10,0.5602877519379844,3,2011-10-01,0.482018527131783,0.6136025581395351,59.482312714367495
Kirinyaga,2011,11,0.6207033720930234,4,2011-11-01,0.542051627906977,0.6952279069767444,51.34720902198099
Kirinyaga,2011,12,0.7163508720930234,4,2011-12-01,0.5930189534883722,0.7163508720930234,100.0
Kirinyaga,2012,1,0.641558255813954,4,2012-01-01,0.5630052906976746,0.6909168604651162,61.411931117019336
Kirinyaga,2012,2,0.5347601744186046,4,2012-02-01,0.5055158720930231,0.6483605232558141,20.47280180778602
Kirinyaga,2012,3,0.4919038953488374,4,2012-03-01,0.49095546511627886,0.6441774418604653,0.6189909911826753
Kirinyaga,2012,4,0.5619461627906978,4,2012-04-01,0.5296217054263566,0.6727354263565891,22.586553654138626
Kirinyaga,2012,5,0.6536489922480623,3,2012-05-01,0.5576583139534883,0.7521229457364346,49.36150981002806
Kirinyaga,2012,6,0.5065472093023258,4,2012-06-01,0.33725953488372096,0.6731208139534882,50.404046244175504
Kirinyaga,2012,7,0.4624940116279072,4,2012-07-01,0.3878498837209301,0.6050981976744185,34.35889860252631
Kirinyaga,2012,8,0.5152613372093022,4,2012-08-01,0.36828389534883715,0.5782338372093023,70.005945492544
Kirinyaga,2012,9,0.5588893604651165,4,2012-09-01,0.48520505813953463,0.6313206395348837,50.42877810971587
Kirinyaga,2012,10,0.5745899418604652,4,2012-10-01,0.482018527131783,0.6136025581395351,70.35155711503354
Kirinyaga,2012,11,0.6952279069767444,3,2012-11-01,0.542051627906977,0.6952279069767444,100.0
Kirinyaga,2012,12,0.6823351162790702,4,2012-12-01,0.5930189534883722,0.7163508720930234,72.41934107666563
Kirinyaga,2013,1,0.6909168604651162,4,2013-01-01,0.5630052906976746,0.6909168604651162,100.0
Kirinyaga,2013,2,0.5884695930232559,4,2013-02-01,0.5055158720930231,0.6483605232558141,58.0726826345746
Kirinyaga,2013,3,0.5680078488372095,4,2013-03-01,0.49095546511627886,0.6441774418604653,50.28807574358233
Kirinyaga,2013,4,0.6179568992248062,3,2013-04-01,0.5296217054263566,0.6727354263565891,61.723776884756404
Kirinyaga,2013,5,0.7087535465116279,4,2013-05-01,0.5576583139534883,0.7521229457364346,77.69805294300824
Kirinyaga,2013,6,0.4355383139534882,4,2013-06-01,0.33725953488372096,0.6731208139534882,29.26171761805032
Kirinyaga,2013,7,0.4522655813953491,4,2013-07-01,0.3878498837209301,0.6050981976744185,29.65072386624369
Kirinyaga,2013,8,0.46550249999999993,4,2013-08-01,0.36828389534883715,0.5782338372093023,46.30561160896878
Kirinyaga,2013,9,0.5586942441860467,4,2013-09-01,0.48520505813953463,0.6313206395348837,50.29524253657133
Kirinyaga,2013,10,0.5811079069767445,3,2013-10-01,0.482018527131783,0.6136025581395351,75.30501922313337
Kirinyaga,2013,11,0.5978175,4,2013-11-01,0.542051627906977,0.6952279069767444,36.406336824269786
Kirinyaga,2013,12,0.63218761627907,4,2013-12-01,0.5930189534883722,0.7163508720930234,31.758739532996042
Kirinyaga,2014,1,0.5936777325581397,4,2014-01-01,0.5630052906976746,0.6909168604651162,23.979411648399953
Kirinyaga,2014,2,0.5868854651162791,4,2014-02-01,0.5055158720930231,0.6483605232558141,56.96369612784752
Kirinyaga,2014,3,0.6123786627906975,4,2014-03-01,0.49095546511627886,0.6441774418604653,79.24659389895626
Kirinyaga,2014,4,0.6727354263565891,3,2014-04-01,0.5296217054263566,0.6727354263565891,100.0
Kirinyaga,2014,5,0.6322361627906979,4,2014-05-01,0.5576583139534883,0.7521229457364346,38.350340703830646
Kirinyaga,2014,6,0.48634819767441845,4,2014-06-01,0.33725953488372096,0.6731208139534882,44.38995266248832
Kirinyaga,2014,7,0.4871663372093023,4,2014-07-01,0.3878498837209301,0.6050981976744185,45.71563833155238
Kirinyaga,2014,8,0.5047193604651166,4,2014-08-01,0.36828389534883715,0.5782338372093023,64.98475965616403
Kirinyaga,2014,9,0.5737909302325583,4,2014-09-01,0.48520505813953463,0.6313206395348837,60.62725908288617
Kirinyaga,2014,10,0.6128081395348838,3,2014-10-01,0.482018527131783,0.6136025581395351,99.39626518615732
Kirinyaga,2014,11,0.6048756976744188,4,2014-11-01,0.542051627906977,0.6952279069767444,41.01422893216205
Kirinyaga,2014,12,0.6340270348837211,4,2014-12-01,0.5930189534883722,0.7163508720930234,33.250177131195954
Kirinyaga,2015,1,0.6170972674418602,4,2015-01-01,0.5630052906976746,0.6909168604651162,42.28857236490119
Kirinyaga,2015,2,0.543859941860465,4,2015-02-01,0.5055158720930231,0.6483605232558141,26.843196056213316
Kirinyaga,2015,3,0.49095546511627886,4,2015-03-01,0.49095546511627886,0.6441774418604653,0.0
Kirinyaga,2015,4,0.593345968992248,3,2015-04-01,0.5296217054263566,0.6727354263565891,44.52701191170678
Kirinyaga,2015,5,0.5576583139534883,4,2015-05-01,0.5576583139534883,0.7521229457364346,0.0
Kirinyaga,2015,6,0.6696421511627906,4,2015-06-01,0.33725953488372096,0.6731208139534882,98.9642560761001
Kirinyaga,2015,7,0.45365558139534906,4,2015-07-01,0.3878498837209301,0.6050981976744185,30.290544712124934
Kirinyaga,2015,8,0.5716409883720929,4,2015-08-01,0.36828389534883715,0.5782338372093023,96.85979963662427
Kirinyaga,2015,9,0.5684564534883723,4,2015-09-01,0.48520505813953463,0.6313206395348837,56.97639810471819
Kirinyaga,2015,10,0.5432011627906977,3,2015-10-01,0.482018527131783,0.6136025581395351,46.49700665828533
Kirinyaga,2015,11,0.6600937209302326,4,2015-11-01,0.542051627906977,0.6952279069767444,77.0629066981649
Kirinyaga,2015,12,0.6983462790697679,4,2015-12-01,0.5930189534883722,0.7163508720930234,85.40151387657362
Kirinyaga,2016,1,0.6586700581395348,4,2016-01-01,0.5630052906976746,0.6909168604651162,74.78976891284354
Kirinyaga,2016,2,0.6483605232558141,4,2016-02-01,0.5055158720930231,0.6483605232558141,100.0
Kirinyaga,2016,3,0.6150967441860464,4,2016-03-01,0.49095546511627886,0.6441774418604653,81.02054398960607
Kirinyaga,2016,4,0.5680051744186047,4,2016-04-01,0.5296217054263566,0.6727354263565891,26.820257863996073
Kirinyaga,2016,5,0.6430486821705426,3,2016-05-01,0.5576583139534883,0.7521229457364346,43.910487698536166
Kirinyaga,2016,6,0.4659536627906976,4,2016-06-01,0.33725953488372096,0.6731208139534882,38.317643600780634
Kirinyaga,2016,7,0.5157408720930234,4,2016-07-01,0.3878498837209301,0.6050981976744185,58.86857579915398
Kirinyaga,2016,8,0.516836453488372,4,2016-08-01,0.36828389534883715,0.5782338372093023,70.75617969842754
Kirinyaga,2016,9,0.5529752325581395,4,2016-09-01,0.48520505813953463,0.6313206395348837,46.3812098418424
Kirinyaga,2016,10,0.5546562790697676,4,2016-10-01,0.482018527131783,0.6136025581395351,55.20255868563959
Kirinyaga,2016,11,0.6132351162790693,3,2016-11-01,0.542051627906977,0.6952279069767444,46.471613492889645
Kirinyaga,2016,12,0.6821479069767439,4,2016-12-01,0.5930189534883722,0.7163508720930234,72.26754800927128
Kirinyaga,2017,1,0.6064429069767442,4,2017-01-01,0.5630052906976746,0.6909168604651162,33.95909874145421
Kirinyaga,2017,2,0.5505980232558139,4,2017-02-01,0.5055158720930231,0.6483605232558141,31.560265502285784
Kirinyaga,2017,3,0.5245436627906979,4,2017-03-01,0.49095546511627886,0.6441774418604653,21.921266379754762
Kirinyaga,2017,4,0.5296217054263566,3,2017-04-01,0.5296217054263566,0.6727354263565891,0.0
Kirinyaga,2017,5,0.635338255813954,4,2017-05-01,0.5576583139534883,0.7521229457364346,39.94553721582079
Kirinyaga,2017,6,0.5960411627906975,4,2017-06-01,0.33725953488372096,0.6731208139534882,77.05015255814017
Kirinyaga,2017,7,0.43269127906976745,4,2017-07-01,0.3878498837209301,0.6050981976744185,20.640618347186635
Kirinyaga,2017,8,0.4709130232558141,4,2017-08-01,0.36828389534883715,0.5782338372093023,48.88266555233688
Kirinyaga,2017,9,0.5855030232558139,4,2017-09-01,0.48520505813953463,0.6313206395348837,68.64289500029449
Kirinyaga,2017,10,0.6132848837209304,3,2017-10-01,0.482018527131783,0.6136025581395351,99.75857676940598
Kirinyaga,2017,11,0.5953334883720932,4,2017-11-01,0.542051627906977,0.6952279069767444,34.784668219318625
Kirinyaga,2017,12,0.6429189534883721,4,2017-12-01,0.5930189534883722,0.7163508720930234,40.45992356606222
Kirinyaga,2018,1,0.6072588372093023,4,2018-01-01,0.5630052906976746,0.6909168604651162,34.596984926450276
Kirinyaga,2018,2,0.5486005232558139,4,2018-02-01,0.5055158720930231,0.6483605232558141,30.161893226012335
Kirinyaga,2018,3,0.5566958139534885,4,2018-03-01,0.49095546511627886,0.6441774418604653,42.90530003210131
Kirinyaga,2018,4,0.6031462015503877,3,2018-04-01,0.5296217054263566,0.6727354263565891,51.37487562067794
Kirinyaga,2018,5,0.6113104069767443,4,2018-05-01,0.5576583139534883,0.7521229457364346,27.589640610401776
Kirinyaga,2018,6,0.5698516860465115,4,2018-06-01,0.33725953488372096,0.6731208139534882,69.25244607148507
Kirinyaga,2018,7,0.5599809883720932,4,2018-07-01,0.3878498837209301,0.6050981976744185,79.232423726895
Kirinyaga,2018,8,0.4389438372093022,4,2018-08-01,0.36828389534883715,0.5782338372093023,33.65561392125859
Kirinyaga,2018,9,0.6313206395348837,4,2018-09-01,0.48520505813953463,0.6313206395348837,100.0
Kirinyaga,2018,10,0.5893037984496123,3,2018-10-01,0.482018527131783,0.6136025581395351,81.53365609502322
Kirinyaga,2018,11,0.6950939534883722,4,2018-11-01,0.542051627906977,0.6952279069767444,99.91254945662234
Kirinyaga,2018,12,0.6530673837209303,4,2018-12-01,0.5930189534883722,0.7163508720930234,48.688474899224936
Kirinyaga,2019,1,0.665387558139535,4,2019-01-01,0.5630052906976746,0.6909168604651162,80.04144396633036
Kirinyaga,2019,2,0.597497441860465,4,2019-02-01,0.5055158720930231,0.6483605232558141,64.39272945727342
Kirinyaga,2019,3,0.5366876162790696,4,2019-03-01,0.49095546511627886,0.6441774418604653,29.846992014169984
Kirinyaga,2019,4,0.5580891472868218,3,2019-04-01,0.5296217054263566,0.6727354263565891,19.891483273181763
Kirinyaga,2019,5,0.6167318604651165,4,2019-05-01,0.5576583139534883,0.7521229457364346,30.377527250077932
Kirinyaga,2019,6,0.5772270930232559,4,2019-06-01,0.33725953488372096,0.6731208139534882,71.44841429895446
Kirinyaga,2019,7,0.5837866279069766,4,2019-07-01,0.3878498837209301,0.6050981976744185,90.19022547074651
Kirinyaga,2019,8,0.526034534883721,4,2019-08-01,0.36828389534883715,0.5782338372093023,75.13726278606282
Kirinyaga,2019,9,0.5932980813953488,4,2019-09-01,0.48520505813953463,0.6313206395348837,73.97775255969711
Kirinyaga,2019,10,0.5839614728682173,3,2019-10-01,0.482018527131783,0.6136025581395351,77.473645514347
Kirinyaga,2019,11,0.5847033139534883,4,2019-11-01,0.542051627906977,0.6952279069767444,27.844837533287155
Kirinyaga,2019,12,0.6895339534883721,4,2019-12-01,0.5930189534883722,0.7163508720930234,78.25630306570132
Kirinyaga,2020,1,0.6677745930232555,4,2020-01-01,0.5630052906976746,0.6909168604651162,81.90760422693886
Kirinyaga,2020,2,0.6465287209302324,4,2020-02-01,0.5055158720930231,0.6483605232558141,98.71762623894536
Kirinyaga,2020,3,0.6441774418604653,4,2020-03-01,0.49095546511627886,0.6441774418604653,100.0
Kirinyaga,2020,4,0.6397851744186047,4,2020-04-01,0.5296217054263566,0.6727354263565891,76.97617550308294
Kirinyaga,2020,5,0.7521229457364346,3,2020-05-01,0.5576583139534883,0.7521229457364346,100.0
Kirinyaga,2020,6,0.6731208139534882,4,2020-06-01,0.33725953488372096,0.6731208139534882,100.0
Kirinyaga,2020,7,0.5326648255813953,4,2020-07-01,0.3878498837209301,0.6050981976744185,66.65871841540239
Kirinyaga,2020,8,0.41795725170998627,4,2020-08-01,0.36828389534883715,0.5782338372093023,23.65961901249895
Kirinyaga,2020,9,0.6266243604651159,4,2020-09-01,0.48520505813953463,0.6313206395348837,96.78591494150038
Kirinyaga,2020,10,0.5766017441860465,4,2020-10-01,0.482018527131783,0.6136025581395351,71.88046781200313
Kirinyaga,2020,11,0.6274939534883722,3,2020-11-01,0.542051627906977,0.6952279069767444,55.78038982294294
Kirinyaga,2020,12,0.6885124418604653,4,2020-12-01,0.5930189534883722,0.7163508720930234,77.42804089361813
Kirinyaga,2021,1,0.6734677906976745,4,2021-01-01,0.5630052906976746,0.6909168604651162,86.35848985422801
Kirinyaga,2021,2,0.6277647674418606,4,2021-02-01,0.5055158720930231,0.6483605232558141,85.581710168145
Kirinyaga,2021,3,0.5859210465116281,4,2021-03-01,0.49095546511627886,0.6441774418604653,61.97908642955323
Kirinyaga,2021,4,0.5997176744186042,3,2021-04-01,0.5296217054263566,0.6727354263565891,48.9792093564664
Kirinyaga,2021,5,0.6444509302325583,4,2021-05-01,0.5576583139534883,0.7521229457364346,44.63156898162565
Kirinyaga,2021,6,0.49809732558139547,4,2021-06-01,0.33725953488372096,0.6731208139534882,47.88816119058019
Kirinyaga,2021,7,0.4118261046511627,4,2021-07-01,0.3878498837209301,0.6050981976744185,11.036320832098964
Kirinyaga,2021,8,0.511600406976744,4,2021-08-01,0.36828389534883715,0.5782338372093023,68.26222972862571
Kirinyaga,2021,9,0.5537871511627905,4,2021-09-01,0.48520505813953463,0.6313206395348837,46.93687857812466
Kirinyaga,2021,10,0.520917596899225,3,2021-10-01,0.482018527131783,0.6136025581395351,29.562150870078085
Kirinyaga,2021,11,0.608673546511628,4,2021-11-01,0.542051627906977,0.6952279069767444,43.49362643435579
Kirinyaga,2021,12,0.6855923837209306,4,2021-12-01,0.5930189534883722,0.7163508720930234,75.0603990272046
Kirinyaga,2022,1,0.6777220930232558,4,2022-01-01,0.5630052906976746,0.6909168604651162,89.68446133070677
Kirinyaga,2022,2,0.5727315116279071,4,2022-02-01,0.5055158720930231,0.6483605232558141,47.05506225660678
Kirinyaga,2022,3,0.49027988372093023,4,2022-03-01,0.49095546511627886,0.6441774418604653,-0.4409167729747725
Kirinyaga,2022,4,0.5314757364341085,3,2022-04-01,0.5296217054263566,0.6727354263565891,1.29549493626525
Kirinyaga,2022,5,0.6559623837209303,4,2022-05-01,0.5576583139534883,0.7521229457364346,50.55113048894419
Kirinyaga,2022,6,0.5415431395348838,4,2022-06-01,0.33725953488372096,0.6731208139534882,60.82380357061872
Kirinyaga,2022,7,0.2941329069767442,4,2022-07-01,0.3878498837209301,0.6050981976744185,-43.13818369345326
Kirinyaga,2022,8,0.4285101744186045,4,2022-08-01,0.36828389534883715,0.5782338372093023,28.6860184556728
Kirinyaga,2022,9,0.560736686046512,4,2022-09-01,0.48520505813953463,0.6313206395348837,51.69306872386816
Kirinyaga,2022,10,0.5286103875968989,3,2022-10-01,0.482018527131783,0.6136025581395351,35.4084459248486
Kirinyaga,2022,11,0.5622665697674422,4,2022-11-01,0.542051627906977,0.6952279069767444,13.197175165260285
Kirinyaga,2022,12,0.7166581395348842,3,2022-12-01,0.5930189534883722,0.7163508720930234,100.24913862148354
Kirinyaga,2023,1,0.6355581976744187,4,2023-01-01,0.5630052906976746,0.6909168604651162,56.72114501342908
Kirinyaga,2023,2,0.5563931007751938,3,2023-02-01,0.5055158720930231,0.6483605232558141,35.617174509523046
Kirinyaga,2023,3,0.5193260465116281,4,2023-03-01,0.49095546511627886,0.6441774418604653,18.51600011838748
Kirinyaga,2023,4,0.6515798449612404,3,2023-04-01,0.5296217054263566,0.6727354263565891,85.21764282429498
Kirinyaga,2023,5,0.704087965116279,4,2023-05-01,0.5576583139534883,0.7521229457364346,75.29886016817171
Kirinyaga,2023,6,0.562369534883721,4,2023-06-01,0.33725953488372096,0.6731208139534882,67.02469561941933
Kirinyaga,2023,7,0.46019959302325586,4,2023-07-01,0.3878498837209301,0.6050981976744185,33.30277137055959
Kirinyaga,2023,8,0.5952417441860464,4,2023-08-01,0.36828389534883715,0.5782338372093023,108.10093435893765
Kirinyaga,2023,9,0.5677241279069767,4,2023-09-01,0.48520505813953463,0.6313206395348837,56.47520201433402
Kirinyaga,2023,10,0.5504137209302331,2,2023-10-01,0.482018527131783,0.6136025581395351,51.97833906944277
Kirinyaga,2023,11,0.6444436627906976,4,2023-11-01,0.542051627906977,0.6952279069767444,66.84588208144422
Kirinyaga,2023,12,0.6448373255813955,4,2023-12-01,0.5930189534883722,0.7163508720930234,42.01537824051096
Kirinyaga,2024,1,0.6170489534883723,4,2024-01-01,0.5630052906976746,0.6909168604651162,42.25080099396441
Kirinyaga,2024,2,0.6373416279069768,4,2024-02-01,0.5055158720930231,0.6483605232558141,92.28609873793613
Kirinyaga,2024,3,0.6194175000000001,4,2024-03-01,0.49095546511627886,0.6441774418604653,83.84047615975905
Kirinyaga,2024,4,0.652935523255814,4,2024-04-01,0.5296217054263566,0.6727354263565891,86.1649162833049
Kirinyaga,2024,5,0.7127629457364342,3,2024-05-01,0.5576583139534883,0.7521229457364346,79.7598156337588
Kirinyaga,2024,6,0.6520634883720926,4,2024-06-01,0.33725953488372096,0.6731208139534882,93.73035032805271
Kirinyaga,2024,7,0.5520440697674419,4,2024-07-01,0.3878498837209301,0.6050981976744185,75.5790381331405
Kirinyaga,2024,8,0.555317054263566,3,2024-08-01,0.36828389534883715,0.5782338372093023,89.08464430013177
Kirinyaga,2024,9,0.6000023255813952,4,2024-09-01,0.48520505813953463,0.6313206395348837,78.56606827662708
Kirinyaga,2024,10,0.6168165116279071,4,2024-10-01,0.482018527131783,0.6136025581395351,102.44251028316847
Kirinyaga,2024,11,0.6142136434108526,3,2024-11-01,0.542051627906977,0.6952279069767444,47.11043768794505
Kirinyaga,2024,12,0.6698878294573646,3,2024-12-01,0.5930189534883722,0.7163508720930234,62.32683058746598
Kirinyaga,2025,1,0.6941281976744187,4,2025-01-01,0.5630052906976746,0.6909168604651162,102.51059166511757
Kirinyaga,2025,2,0.6433955813953489,4,2025-02-01,0.5055158720930231,0.6483605232558141,96.52423677047109
Kirinyaga,2025,3,0.6117743604651162,4,2025-03-01,0.49095546511627886,0.6441774418604653,78.85219726054832
Kirinyaga,2025,4,0.7321855038759688,3,2025-04-01,0.5296217054263566,0.6727354263565891,141.540445690991
Kirinyaga,2025,5,0.6949816860465119,4,2025-05-01,0.5576583139534883,0.7521229457364346,70.6161170974774
Kirinyaga,2025,6,0.5713699418604652,4,2025-06-01,0.33725953488372096,0.6731208139534882,69.70449455357232
Kirinyaga,2025,11,0.6763332558139538,1,2025-11-01,0.542051627906977,0.6952279069767444,87.66476684409818
Kirinyaga,2025,12,0.7097177906976748,2,2025-12-01,0.5930189534883722,0.7163508720930234,94.62176420314083
Kirinyaga,2026,1,0.6620972868217053,3,2026-01-01,0.5630052906976746,0.6909168604651162,77.46914239594722
Kirinyaga,2026,2,0.5823825581395349,3,2026-02-01,0.5055158720930231,0.6483605232558141,53.81138560022925
Kirinyaga,2026,3,0.6486366279069773,2,2026-03-01,0.49095546511627886,0.6441774418604653,102.91027836950364
Kirinyaga,2026,4,0.5900815116279073,2,2026-04-01,0.5296217054263566,0.6727354263565891,42.24598858066497
Kirinyaga,2026,5,0.7898293023255812,2,2026-05-01,0.5576583139534883,0.7521229457364346,119.38982746807811
Kirinyaga,2026,7,0.5721618604651163,3,2026-07-01,0.3878498837209301,0.6050981976744185,84.83931285360691
Kirinyaga,2026,8,0.6052472093023248,1,2026-08-01,0.36828389534883715,0.5782338372093023,112.86657755350836
Kisii,2000,12,0.7469488311688309,1,2000-12-01,0.616001038961039,0.7538377272727277,95.00213173410044
Kisii,2001,1,0.704945194805195,2,2001-01-01,0.5592436363636364,0.712228246753247,95.23935647546244
Kisii,2001,2,0.6397987012987012,2,2001-02-01,0.5181795454545455,0.7070417532467532,64.3957079957283
Kisii,2001,3,0.6069435064935063,2,2001-03-01,0.5143031818181819,0.6974585714285714,50.58017941617227
Kisii,2001,4,0.714859090909091,2,2001-04-01,0.6346522077922079,0.7636437229437231,62.17996821160762
Kisii,2001,5,0.7415868831168837,2,2001-05-01,0.7237824025974023,0.7630276190476194,45.36726289194128
Kisii,2001,6,0.6423085714285715,2,2001-06-01,0.6423085714285715,0.7513205194805197,0.0
Kisii,2001,7,0.6775598701298702,2,2001-07-01,0.6094946753246755,0.7075449350649352,69.41867873221648
Kisii,2001,8,0.6513171428571431,2,2001-08-01,0.588546103896104,0.6662183116883114,80.81531444164357
Kisii,2001,9,0.6636035064935062,2,2001-09-01,0.5697662987012988,0.6804275974025977,84.79677077123073
